Temperature,Conductivity,PH,Turbidity,ODO,BGA
18.52,1732,8.38,12.26,7.88,0
18.48,1769,8.38,11.18,7.85,0
18.59,1765,8.38,10.79,7.88,0
18.71,1756,8.39,10.68,7.88,0
18.82,1754,8.38,10.51,7.89,0
18.86,1765,8.38,10.21,7.88,0
18.97,1770,8.38,9.95,7.9,0
19.16,1775,8.38,9.86,7.84,0
19.2,1778,8.38,9.64,7.81,0
19.51,1792,8.38,9.14,7.83,0
19.54,1793,8.38,8.79,7.83,0
19.49,1793,8.38,8.86,7.83,0
19.43,1792,8.38,8.66,7.82,0
19.35,1792,8.38,8.88,7.8,0
19.29,1793,8.38,8.76,7.79,0
19.17,1793,8.37,9.23,7.75,0
19.14,1793,8.37,9.02,7.75,0
19.08,1793,8.37,9.4,7.72,0
19,1793,8.37,9.61,7.67,0
18.93,1792,8.37,10.09,7.63,0
18.83,1792,8.36,10.71,7.59,0
18.72,1792,8.36,13.01,7.53,0
18.64,1791,8.35,13.18,7.5,0
18.57,1790,8.35,14.35,7.47,0
18.48,1789,8.35,13.04,7.48,0
18.46,1789,8.35,14.4,7.45,0
18.44,1789,8.36,14.2,7.44,0
18.43,1789,8.36,16.01,7.43,0
18.39,1790,8.36,13.96,7.42,0
18.37,1791,8.36,14.17,7.42,0
18.35,1791,8.35,15.03,7.4,0
18.3,1791,8.36,14.37,7.39,0
18.27,1791,8.35,14.35,7.39,0
18.25,1791,8.35,13.86,7.38,0
18.23,1791,8.35,15.1,7.37,0
18.19,1791,8.35,17.79,7.37,0
18.17,1792,8.35,21.32,7.37,0
18.15,1793,8.35,25.38,7.37,0
18.13,1794,8.35,25.43,7.37,0
18.12,1795,8.35,24.66,7.37,0
18.11,1796,8.36,24.3,7.38,0
18.12,1797,8.36,27.69,7.38,0
18.14,1800,8.36,29.23,7.38,0
18.15,1802,8.36,30.12,7.4,0
18.17,1804,8.36,31.39,7.39,0
18.21,1806,8.36,31.95,7.41,0
18.23,1806,8.36,33.46,7.4,0
18.26,1807,8.36,30.79,7.41,0
18.3,1807,8.36,31.03,7.41,0
18.36,1809,8.36,29.17,7.43,0
18.41,1810,8.36,29.15,7.44,0
18.48,1811,8.36,27.69,7.45,0
18.53,1811,8.36,26.41,7.46,0
18.61,1812,8.36,25.63,7.47,0
18.67,1812,8.36,25.67,7.47,0
18.72,1813,8.36,25.24,7.47,0
18.81,1813,8.36,24.82,7.47,0
18.96,1813,8.37,23.17,7.46,0
19.09,1813,8.37,22.2,7.49,0
19.23,1813,8.37,22.16,7.5,0
19.45,1810,8.37,21.11,7.51,0
19.53,1811,8.37,19.82,7.5,0
19.56,1810,8.37,18.56,7.5,0
19.41,1811,8.36,22.44,7.49,0
19.46,1811,8.37,22,7.49,0
19.55,1812,8.37,21.52,7.49,0
19.62,1812,8.37,21.46,7.5,0
19.63,1813,8.37,23.08,7.51,0
19.73,1813,8.37,21.58,7.53,0
19.82,1814,8.37,21.54,7.54,0
19.83,1815,8.37,21.39,7.56,0
19.88,1815,8.37,21.87,7.56,0
19.99,1815,8.37,21.12,7.56,0
20.04,1816,8.37,21.18,7.56,0
20.15,1817,8.37,20.66,7.58,0
20.2,1817,8.37,20.24,7.58,0
20.13,1816,8.37,22.16,7.57,0
20.16,1816,8.37,20.73,7.58,0
20.19,1817,8.37,21.2,7.58,0
20.25,1817,8.37,21.88,7.58,0
20.24,1817,8.37,23.4,7.57,0
20.21,1817,8.37,26.13,7.56,0
20.2,1817,8.37,29.93,7.55,0
20.21,1818,8.37,31.01,7.54,0
20.17,1818,8.37,36.75,7.54,0
20.12,1818,8.36,39.63,7.54,0
20.06,1818,8.36,50.64,7.54,0
19.99,1819,8.36,58.28,7.53,0
19.91,1818,8.36,63.93,7.54,0
19.86,1819,8.36,83.38,7.54,0
19.81,1818,8.36,84.15,7.54,0
19.76,1818,8.36,99.67,7.53,0
19.71,1817,8.36,101.18,7.53,0
19.68,1816,8.36,103.93,7.52,0
19.65,1815,8.36,98.01,7.51,0
19.63,1814,8.36,95.77,7.5,0
19.57,1813,8.36,91.5,7.5,0
19.54,1813,8.36,99.93,7.49,0
19.51,1814,8.36,100.63,7.49,0
19.5,1818,8.36,108.97,7.49,0
19.46,1821,8.36,101.55,7.49,0
19.45,1826,8.37,108.34,7.49,0
19.44,1833,8.37,115.13,7.48,0
19.41,1841,8.37,106.33,7.49,0
19.38,1842,8.37,104.06,7.49,0
19.35,1845,8.37,119.07,7.48,0
19.31,1845,8.37,122.83,7.48,0
19.28,1844,8.37,130.08,7.48,0
19.25,1844,8.37,142.95,7.48,0
19.22,1849,8.37,141.96,7.48,0
19.14,1849,8.37,142.61,7.49,0
19.08,1855,8.37,203.2,7.48,0
19.02,1863,8.37,276.62,7.48,1
18.9,1868,8.37,287.19,7.5,1
18.81,1871,8.37,290.34,7.51,1
18.75,1867,8.37,321.89,7.51,1
18.66,1868,8.37,305.49,7.52,1
18.59,1869,8.37,282.32,7.53,1
18.52,1870,8.37,251.33,7.53,1
18.44,1868,8.37,244.73,7.53,1
18.37,1868,8.37,254.95,7.53,1
18.3,1865,8.37,247.5,7.52,1
18.21,1861,8.37,243.69,7.53,1
18.15,1852,8.37,249.6,7.54,1
18.09,1849,8.37,249.34,7.54,1
18,1843,8.37,231.44,7.55,1
17.92,1837,8.37,218.34,7.56,0
17.86,1837,8.37,215.03,7.55,0
17.8,1846,8.37,204.87,7.56,0
17.74,1870,8.38,203.57,7.56,0
17.7,1883,8.38,210.14,7.55,0
17.63,1898,8.38,218.06,7.56,0
17.54,1907,8.38,197.23,7.59,0
17.46,1909,8.39,190.07,7.6,0
17.42,1908,8.39,201.63,7.6,0
17.36,1902,8.39,182.12,7.61,0
17.34,1897,8.39,179.5,7.6,0
17.27,1902,8.39,165.14,7.62,0
17.24,1904,8.39,160.22,7.62,0
17.23,1907,8.39,173.05,7.62,0
17.19,1917,8.39,152.92,7.62,0
17.19,1924,8.39,158.29,7.62,0
17.15,1946,8.4,135.68,7.66,0
17.16,1959,8.41,115.83,7.69,0
17.16,1961,8.41,118.3,7.68,0
17.15,1964,8.41,114.66,7.67,0
17.19,1975,8.41,98.63,7.73,0
17.26,1975,8.41,92.92,7.74,0
17.3,1977,8.42,89.84,7.76,0
17.27,1975,8.41,91.35,7.73,0
17.22,1973,8.41,95.6,7.7,0
17.24,1980,8.41,99.57,7.72,0
17.23,1985,8.41,112.82,7.74,0
17.24,1992,8.41,127.76,7.75,0
17.25,1998,8.42,142.64,7.77,0
17.27,2007,8.42,144.56,7.8,0
17.27,2012,8.42,164.06,7.81,0
17.27,2017,8.42,186.11,7.82,0
17.28,2023,8.42,199.06,7.84,1
17.29,2027,8.42,205.92,7.85,1
17.3,2031,8.42,238.13,7.86,1
17.31,2031,8.42,294.72,7.85,1
17.32,2030,8.42,311.12,7.86,1
17.34,2030,8.42,302.06,7.86,1
17.35,2032,8.43,267.38,7.87,1
17.37,2033,8.43,246.88,7.88,1
17.39,2026,8.42,236.62,7.87,1
17.43,2015,8.42,220.96,7.86,1
17.49,2009,8.42,206.43,7.84,1
17.57,1989,8.42,195.31,7.82,0
17.61,1965,8.41,197.28,7.79,1
17.64,1944,8.41,192.02,7.78,0
17.67,1947,8.41,180.97,7.79,0
17.69,1913,8.4,182.91,7.76,0
17.7,1903,8.4,174.19,7.76,0
17.7,1886,8.39,170.39,7.75,0
17.7,1884,8.39,170.57,7.75,0
17.7,1886,8.39,177.56,7.75,0
17.7,1885,8.39,176,7.75,0
17.69,1888,8.39,169.82,7.76,0
17.67,1868,8.39,176.22,7.74,0
17.65,1848,8.39,177.31,7.74,0
17.63,1838,8.38,184.43,7.73,0
17.6,1842,8.38,188.2,7.74,0
17.57,1848,8.38,185.76,7.75,0
17.53,1856,8.39,209.5,7.76,0
17.47,1862,8.39,227.56,7.77,1
17.43,1866,8.39,234.86,7.77,1
17.37,1867,8.39,239.16,7.78,1
17.33,1871,8.39,251.1,7.79,1
17.28,1872,8.39,256.51,7.79,1
17.2,1870,8.39,247.95,7.79,1
17.15,1868,8.39,239.4,7.78,1
17.08,1863,8.39,243.16,7.78,1
17.03,1870,8.39,241.25,7.78,1
17,1876,8.39,247.43,7.79,1
16.93,1869,8.39,244.58,7.8,1
16.88,1865,8.39,241.42,7.8,1
16.83,1868,8.39,242.84,7.81,1
16.77,1868,8.39,235.4,7.82,1
16.72,1864,8.39,233.84,7.82,1
16.67,1855,8.39,230.15,7.81,1
16.63,1857,8.39,232.94,7.81,1
16.56,1882,8.4,214.87,7.82,1
16.51,1891,8.4,201.16,7.82,1
16.48,1898,8.4,196.68,7.82,0
16.46,1894,8.4,195.73,7.8,1
16.44,1911,8.41,205.53,7.8,1
16.33,1958,8.41,170.75,7.85,0
16.35,1950,8.41,176.92,7.83,0
16.27,1968,8.42,151.93,7.84,0
16.28,1962,8.41,157.04,7.84,0
16.26,1955,8.41,145.75,7.83,0
16.22,1947,8.41,131.33,7.82,0
16.22,1936,8.41,130.4,7.82,0
16.16,1922,8.41,111.91,7.83,0
16.13,1900,8.41,105.67,7.81,0
16.11,1888,8.41,101.47,7.81,0
16.11,1887,8.41,98.59,7.8,0
16.09,1887,8.41,96.2,7.8,0
16.09,1891,8.4,92.93,7.8,0
16.08,1903,8.41,92.45,7.78,0
16.06,1898,8.4,92.05,7.77,0
16.06,1897,8.4,90.2,7.74,0
16.02,1893,8.4,86.76,7.75,0
15.99,1886,8.4,86.4,7.74,0
15.98,1874,8.4,85.3,7.72,0
15.97,1870,8.4,86.62,7.7,0
15.94,1881,8.4,84.52,7.71,0
15.93,1907,8.41,80.61,7.72,0
15.93,1925,8.41,75.42,7.72,0
15.92,1935,8.41,73.96,7.72,0
15.92,1934,8.41,71.66,7.71,0
15.92,1932,8.41,68.99,7.71,0
15.9,1931,8.41,66.3,7.71,0
15.89,1932,8.41,70,7.72,0
15.9,1934,8.41,66.02,7.72,0
15.9,1932,8.41,64.81,7.73,0
15.9,1936,8.41,59.38,7.75,0
15.9,1933,8.41,57.54,7.76,0
15.9,1930,8.41,57.26,7.75,0
15.91,1931,8.41,56.18,7.73,0
15.93,1935,8.41,55.87,7.73,0
15.95,1939,8.41,52.92,7.74,0
15.94,1944,8.41,52.66,7.76,0
15.95,1946,8.41,51.43,7.76,0
15.95,1949,8.41,48.98,7.79,0
15.97,1949,8.41,48.67,7.81,0
15.99,1951,8.41,46.55,7.87,0
16.01,1953,8.42,46.75,7.9,0
16.03,1953,8.42,46.92,7.91,0
16.03,1954,8.41,46.38,7.91,0
16.06,1954,8.42,45.53,7.95,0
16.07,1955,8.42,44.69,7.92,0
16.08,1955,8.41,40.95,7.92,0
16.11,1955,8.42,43.2,7.94,0
16.12,1955,8.42,42.27,7.92,0
16.13,1955,8.42,41.59,7.91,0
16.2,1956,8.42,40.92,7.95,0
16.2,1957,8.42,40.1,7.96,0
16.2,1957,8.42,39.11,7.97,0
16.25,1958,8.42,40.23,8,0
16.31,1958,8.43,39,8.08,0
16.48,1959,8.43,39.55,8.18,0
16.17,1955,8.42,37.17,7.9,0
16.56,1961,8.44,40.33,8.23,0
16.65,1961,8.44,38.88,8.29,0
16.71,1964,8.44,37.92,8.27,0
16.47,1959,8.44,37.02,8.2,0
16.53,1960,8.44,36.51,8.14,0
16.73,1963,8.45,35.91,8.35,0
16.61,1957,8.45,35.55,8.32,0
16.35,1960,8.44,33.76,8.17,0
17.41,1969,8.45,35.08,8.44,0
17.81,1963,8.43,31.21,8.09,0
17.05,1960,8.42,31.42,8,0
17.59,1962,8.43,30.8,8.14,0
18.07,1971,8.43,29.75,8.22,0
17.76,1966,8.43,29.05,8.22,0
17.46,1962,8.42,29.08,8.1,0
17.15,1954,8.42,29.01,8,0
16.99,1952,8.41,29.66,7.92,0
16.79,1948,8.4,31.37,7.79,0
16.69,1947,8.39,34.31,7.72,0
16.67,1947,8.39,34.36,7.71,0
16.71,1948,8.4,36.27,7.77,0
16.72,1948,8.4,37.34,7.73,0
16.76,1949,8.4,38.63,7.74,0
16.75,1950,8.4,41.16,7.75,0
16.7,1951,8.4,40.13,7.74,0
16.64,1951,8.4,41.85,7.72,0
16.61,1953,8.4,40.55,7.66,0
16.68,1955,8.4,39.43,7.67,0
16.68,1956,8.4,41.71,7.66,0
16.62,1956,8.4,39.23,7.65,0
16.62,1956,8.4,41.82,7.63,0
16.63,1956,8.4,39.25,7.64,0
16.6,1954,8.4,37.92,7.63,0
16.59,1953,8.4,36.71,7.62,0
16.58,1953,8.4,40.94,7.6,0
16.55,1953,8.4,35.9,7.6,0
16.52,1952,8.4,35.71,7.59,0
16.51,1952,8.4,35.82,7.58,0
16.5,1953,8.4,34.75,7.57,0
16.46,1953,8.4,34.75,7.58,0
16.46,1954,8.4,34.18,7.57,0
16.47,1954,8.4,32.57,7.54,0
16.46,1955,8.4,34.24,7.55,0
16.45,1955,8.4,33.89,7.55,0
16.44,1955,8.4,33.6,7.54,0
16.42,1955,8.4,30.82,7.54,0
16.4,1956,8.39,33.25,7.54,0
16.39,1956,8.39,33.33,7.55,0
16.36,1956,8.39,35.26,7.55,0
16.34,1956,8.39,30.64,7.57,0
16.31,1956,8.4,31.36,7.57,0
16.29,1956,8.4,31.4,7.57,0
16.26,1956,8.4,30.08,7.59,0
16.26,1956,8.4,29.98,7.58,0
16.26,1956,8.4,30.58,7.58,0
16.27,1957,8.4,30.71,7.57,0
16.22,1957,8.4,28.87,7.57,0
16.23,1958,8.4,30.81,7.56,0
16.21,1958,8.4,31.02,7.55,0
16.19,1958,8.4,31.38,7.55,0
16.17,1958,8.4,30.5,7.55,0
16.19,1959,8.4,32.43,7.53,0
16.2,1959,8.4,31.63,7.52,0
16.19,1958,8.4,31.93,7.52,0
16.19,1958,8.4,31.67,7.52,0
16.19,1958,8.4,30.44,7.54,0
16.18,1959,8.4,30.73,7.55,0
16.18,1959,8.4,30.93,7.56,0
16.18,1959,8.4,31.05,7.56,0
16.17,1959,8.4,31.95,7.58,0
16.17,1960,8.4,30.27,7.6,0
16.17,1960,8.4,31.81,7.61,0
16.21,1960,8.4,30.94,7.64,0
16.23,1960,8.4,31.16,7.64,0
16.28,1960,8.4,29.56,7.64,0
16.34,1961,8.4,28.57,7.66,0
16.34,1961,8.4,28.75,7.65,0
16.33,1961,8.4,28.18,7.63,0
16.38,1961,8.41,28.38,7.66,0
16.46,1962,8.41,28.08,7.69,0
16.39,1962,8.41,26.91,7.69,0
16.45,1962,8.42,26.06,7.74,0
16.44,1963,8.42,25.77,7.76,0
16.51,1962,8.42,24.27,7.82,0
16.55,1962,8.42,24.17,7.83,0
16.56,1961,8.42,24.38,7.86,0
16.57,1960,8.43,23.97,7.92,0
16.49,1959,8.43,23.8,7.94,0
16.96,1962,8.42,23.48,7.91,0
16.8,1962,8.43,24.25,7.92,0
16.8,1960,8.43,24.34,7.92,0
17.27,1964,8.42,23.1,7.86,0
17.01,1963,8.42,22.59,7.84,0
17.1,1964,8.42,22.37,7.86,0
17.18,1964,8.42,22.29,7.87,0
17.32,1966,8.42,22.13,7.9,0
17.23,1964,8.42,22.02,7.91,0
17.56,1968,8.42,21.27,7.94,0
17.44,1966,8.42,21.59,7.93,0
17.35,1965,8.42,21.66,7.93,0
17.1,1963,8.41,23.41,7.83,0
17.1,1963,8.41,23.18,7.84,0
16.95,1961,8.4,23.29,7.8,0
16.91,1961,8.4,25.89,7.79,0
16.83,1961,8.4,31.18,7.74,0
16.83,1961,8.4,36.21,7.75,0
16.84,1962,8.4,38.42,7.77,0
16.78,1962,8.4,44.95,7.77,0
16.81,1963,8.41,46.07,7.78,0
16.81,1963,8.41,47.13,7.79,0
16.79,1963,8.41,51.8,7.8,0
16.76,1963,8.41,50.46,7.78,0
16.74,1963,8.41,52.06,7.79,0
16.74,1963,8.41,50.61,7.8,0
16.73,1963,8.41,49.03,7.8,0
16.68,1962,8.4,51.54,7.78,0
16.64,1961,8.41,50.13,7.79,0
16.62,1961,8.41,58.88,7.8,0
16.6,1961,8.41,66.37,7.79,0
16.57,1961,8.41,60.37,7.78,0
16.56,1961,8.41,55.29,7.78,0
16.56,1962,8.41,52.87,7.78,0
16.55,1963,8.41,55.17,7.77,0
16.57,1964,8.41,55.2,7.74,0
16.56,1966,8.41,55.82,7.73,0
16.54,1966,8.41,51.71,7.73,0
16.53,1966,8.41,50.63,7.73,0
16.51,1971,8.41,49.3,7.74,0
16.46,1974,8.41,53.59,7.74,0
16.44,1972,8.41,82.31,7.74,0
16.44,1972,8.41,122.56,7.74,0
16.39,1969,8.41,103.75,7.74,0
16.39,1967,8.41,109.36,7.73,0
16.37,1968,8.41,99.97,7.73,0
16.35,1970,8.41,97.16,7.73,0
16.3,1972,8.41,80.17,7.75,0
16.29,1974,8.41,92.22,7.75,0
16.24,1974,8.41,81.82,7.76,0
16.18,1977,8.41,80.39,7.78,0
16.17,1982,8.42,79.68,7.8,0
16.14,1984,8.42,78.12,7.8,0
16.11,1986,8.42,76.01,7.81,0
16.09,1987,8.42,73.99,7.8,0
16.1,1988,8.42,77.65,7.79,0
16.08,1986,8.42,73.08,7.79,0
16.08,1987,8.42,73.18,7.78,0
16.07,1986,8.42,72.4,7.77,0
16.07,1986,8.42,73.57,7.77,0
16.05,1985,8.42,67.43,7.76,0
16.04,1986,8.42,66.44,7.76,0
16.02,1987,8.42,63.75,7.75,0
15.99,1988,8.42,60.71,7.75,0
15.99,1989,8.42,61.09,7.74,0
15.95,1989,8.42,61.51,7.73,0
15.92,1990,8.42,60.7,7.74,0
15.92,1990,8.42,60.82,7.72,0
15.89,1989,8.42,58.69,7.73,0
15.89,1989,8.42,57.24,7.72,0
15.89,1988,8.42,58.56,7.71,0
15.88,1987,8.42,57.58,7.72,0
15.88,1987,8.42,59.93,7.71,0
15.88,1986,8.42,59.69,7.7,0
15.87,1986,8.42,59.21,7.7,0
15.86,1985,8.42,58.54,7.7,0
15.85,1985,8.42,58.42,7.7,0
15.84,1984,8.42,57.62,7.71,0
15.84,1984,8.42,58.13,7.7,0
15.83,1984,8.42,55.89,7.71,0
15.82,1985,8.42,55.53,7.73,0
15.81,1985,8.42,53.89,7.75,0
15.82,1986,8.42,54.38,7.74,0
15.83,1987,8.42,53.14,7.74,0
15.85,1986,8.42,51.56,7.76,0
15.85,1985,8.42,52.15,7.75,0
15.87,1985,8.42,50.58,7.76,0
15.91,1984,8.42,50.15,7.77,0
15.98,1984,8.42,48.89,7.78,0
16.06,1983,8.42,47.73,7.8,0
16.08,1983,8.42,47.73,7.8,0
16.05,1984,8.42,47.06,7.8,0
16.07,1986,8.42,47.87,7.82,0
16.01,1987,8.42,55.17,7.81,0
16.01,1987,8.42,56.32,7.82,0
16,1987,8.42,52.8,7.82,0
15.98,1987,8.42,57.06,7.83,0
16,1988,8.42,55.45,7.85,0
16.06,1989,8.42,55.74,7.87,0
16.07,1988,8.42,56.57,7.87,0
16.13,1987,8.42,55.13,7.88,0
16.24,1987,8.42,53.22,7.89,0
16.26,1986,8.42,52.34,7.89,0
16.32,1987,8.43,50.03,7.9,0
16.36,1987,8.43,49.46,7.93,0
16.4,1984,8.43,47.74,7.93,0
16.4,1984,8.43,46.03,7.95,0
16.37,1986,8.43,45.6,7.95,0
17.03,1988,8.43,41.82,7.99,0
17.07,1989,8.43,41.35,8.02,0
16.75,1991,8.43,41.75,8.02,0
16.85,1993,8.43,40.18,8.03,0
16.89,1992,8.44,40.38,8.04,0
16.89,1992,8.43,40.03,8.05,0
16.89,1991,8.44,38.93,8.06,0
17.05,1989,8.44,41.23,8.07,0
17.09,1984,8.43,36.84,8.06,0
17.15,1975,8.43,36.37,8.06,0
17.14,1969,8.43,35.68,8.07,0
17.1,1965,8.43,35.18,8.05,0
17.09,1960,8.43,33.69,8.06,0
17.01,1952,8.43,33.38,8.03,0
16.94,1951,8.42,32.9,8.01,0
16.86,1949,8.42,33.75,7.99,0
16.76,1951,8.42,33.31,7.96,0
16.88,1948,8.42,31.88,7.97,0
16.79,1955,8.42,32.57,7.97,0
16.69,1961,8.42,32.29,7.96,0
16.83,1959,8.42,29.62,8.04,0
16.8,1959,8.42,29.18,8.05,0
16.64,1963,8.42,29.48,8.01,0
16.38,1971,8.41,37.4,7.8,0
16.35,1970,8.4,39.95,7.76,0
16.32,1967,8.41,41.41,7.76,0
16.3,1964,8.41,41.34,7.75,0
16.26,1961,8.41,40.72,7.75,0
16.24,1961,8.41,45.22,7.73,0
16.22,1964,8.41,45.47,7.74,0
16.19,1964,8.41,48.63,7.74,0
16.16,1963,8.41,48.14,7.74,0
16.14,1960,8.41,59.08,7.73,0
16.1,1957,8.41,63.34,7.72,0
16.07,1953,8.41,72.01,7.72,0
16.04,1949,8.41,84.08,7.71,0
16.02,1944,8.41,84.93,7.7,0
16,1942,8.41,85.54,7.7,0
15.99,1947,8.41,81.41,7.7,0
15.96,1955,8.41,79.34,7.71,0
15.97,1963,8.41,95.3,7.72,0
15.95,1969,8.41,106.1,7.73,0
15.93,1972,8.41,98.14,7.74,0
15.91,1970,8.41,102.63,7.74,0
15.87,1963,8.41,108.24,7.73,0
15.82,1958,8.41,113.51,7.73,0
15.77,1959,8.41,120.96,7.76,0
15.73,1965,8.41,205.76,7.78,1
15.68,1976,8.41,305.44,7.81,1
15.62,1983,8.42,334.08,7.84,1
15.56,1984,8.42,407.94,7.85,1
15.5,1986,8.42,405.73,7.87,1
15.42,1987,8.42,371.26,7.89,1
15.37,1986,8.42,341.34,7.89,1
15.32,1986,8.42,307.06,7.9,1
15.27,1985,8.42,262.95,7.9,1
15.21,1983,8.42,219.55,7.9,1
15.17,1973,8.42,191.77,7.87,1
15.13,1960,8.41,170.26,7.87,0
15.1,1951,8.41,163.66,7.84,0
15.06,1950,8.41,176.1,7.84,0
15.04,1948,8.41,166.59,7.85,0
15.01,1946,8.41,154.12,7.85,0
15.01,1945,8.41,156.69,7.85,0
14.99,1945,8.41,150.94,7.86,0
14.96,1947,8.41,148.58,7.86,0
14.95,1952,8.41,144.13,7.87,0
14.95,1955,8.41,138.71,7.88,0
14.95,1957,8.41,137.65,7.88,0
14.95,1959,8.41,128.7,7.9,0
14.97,1960,8.42,121.22,7.91,0
15.01,1962,8.42,110.53,7.93,0
15.01,1961,8.42,112.62,7.92,0
15.02,1959,8.41,109.22,7.92,0
15,1957,8.42,105.79,7.93,0
14.98,1955,8.42,99.99,7.93,0
14.98,1953,8.42,99.06,7.93,0
15,1951,8.41,95.12,7.93,0
15.05,1950,8.41,93.91,7.93,0
15.07,1951,8.41,91.61,7.94,0
15.09,1951,8.41,89.99,7.94,0
15.08,1949,8.41,87.17,7.93,0
15.11,1949,8.41,83.23,7.95,0
15.1,1950,8.41,81.57,7.95,0
15.09,1951,8.41,80.04,7.95,0
15.07,1954,8.42,75.76,7.97,0
15.05,1956,8.41,83.29,7.95,0
15.04,1957,8.41,81.92,7.95,0
15.02,1956,8.41,81.51,7.96,0
15.06,1956,8.42,78.98,7.99,0
15.09,1954,8.42,77.88,7.99,0
15.13,1952,8.42,76.56,7.99,0
15.15,1950,8.42,72.95,8,0
15.14,1949,8.42,73.25,7.99,0
15.15,1948,8.42,71.53,8,0
15.15,1946,8.42,69.53,8,0
15.17,1943,8.42,67.35,8.01,0
15.18,1940,8.42,66.41,8.01,0
15.22,1934,8.42,62.17,8.05,0
15.22,1930,8.42,59.59,8.03,0
15.27,1925,8.42,59.39,8.01,0
15.24,1928,8.42,61.26,8.03,0
15.2,1929,8.41,62.94,8.01,0
15.18,1931,8.41,61.4,8.01,0
15.15,1936,8.41,62.91,8,0
15.14,1940,8.41,63.24,7.99,0
15.1,1941,8.41,64.63,8.01,0
15.07,1943,8.41,70.03,8,0
15.03,1943,8.41,67.81,8.01,0
15.02,1943,8.42,66.41,8.02,0
15,1943,8.41,65.78,8.02,0
14.94,1945,8.41,69.53,8.03,0
14.88,1947,8.42,86.55,8.04,0
14.83,1947,8.42,99.22,8.04,0
14.8,1946,8.42,99.97,8.03,0
14.73,1946,8.42,97.98,8.03,0
14.72,1946,8.42,99.39,8.04,0
14.67,1948,8.42,100.54,8.04,0
14.65,1945,8.42,101.2,8.04,0
14.61,1943,8.42,104.42,8.04,0
14.56,1942,8.42,100.42,8.04,0
14.54,1943,8.42,113.3,8.04,0
14.5,1947,8.42,98.68,8.05,0
14.47,1946,8.42,97.43,8.05,0
14.44,1942,8.42,93.27,8.04,0
14.4,1940,8.42,91.21,8.04,0
14.38,1942,8.42,90.57,8.04,0
14.35,1943,8.42,86.64,8.04,0
14.29,1943,8.42,82.4,8.04,0
14.27,1943,8.42,82.71,8.04,0
14.07,1953,8.42,77.22,8.09,0
14.06,1954,8.42,81.26,8.08,0
14.05,1957,8.42,78.29,8.08,0
13.98,1957,8.42,72.68,8.09,0
13.95,1958,8.42,70.69,8.09,0
13.97,1957,8.42,72.97,8.07,0
13.96,1956,8.42,71.02,8.06,0
13.91,1955,8.42,66.89,8.05,0
13.89,1955,8.42,68.1,8.04,0
13.91,1953,8.42,69.41,8.02,0
13.89,1951,8.42,72.59,8,0
13.82,1948,8.42,66.25,8.02,0
13.81,1945,8.41,66.37,8,0
13.77,1945,8.41,65.74,8.02,0
13.74,1947,8.42,66.09,8.02,0
13.68,1947,8.42,64.68,8.03,0
13.63,1949,8.42,62.64,8.05,0
13.6,1948,8.42,61.15,8.05,0
13.58,1947,8.42,62.43,8.04,0
13.58,1946,8.42,63.76,8.03,0
13.54,1946,8.42,61.58,8.04,0
13.52,1944,8.42,60.4,8.03,0
13.47,1940,8.42,62.36,8.04,0
13.46,1935,8.41,62.45,8.02,0
13.45,1929,8.41,60.5,8.01,0
13.43,1924,8.41,63.76,8.01,0
13.41,1920,8.41,60.3,8.01,0
13.41,1914,8.41,54.55,8.02,0
13.41,1903,8.41,58.08,8.02,0
13.42,1896,8.41,56.09,8.04,0
13.45,1883,8.41,57.46,8.02,0
13.45,1876,8.41,54.84,8.03,0
13.46,1871,8.41,52.55,8.03,0
13.46,1870,8.41,52.01,8.03,0
13.49,1867,8.41,51.05,8.03,0
13.57,1863,8.41,49.21,8.08,0
13.65,1861,8.41,47.92,8.11,0
13.69,1860,8.41,48.11,8.12,0
13.76,1861,8.41,47.16,8.09,0
13.8,1862,8.41,46.73,8.09,0
13.77,1864,8.4,48.41,8.06,0
13.85,1866,8.4,46.64,8.09,0
13.86,1868,8.41,46.44,8.09,0
13.9,1871,8.4,47.38,8.09,0
13.93,1872,8.4,47.39,8.09,0
13.94,1874,8.4,47.52,8.1,0
13.94,1876,8.4,49.24,8.1,0
13.93,1877,8.4,53.53,8.08,0
13.96,1877,8.4,54.16,8.09,0
14,1878,8.4,54.99,8.11,0
14.04,1876,8.4,57.11,8.12,0
14.05,1876,8.41,60.68,8.13,0
14.07,1875,8.4,67.46,8.13,0
14.09,1873,8.41,67.18,8.15,0
14.11,1869,8.41,71.99,8.16,0
14.12,1866,8.4,71.69,8.17,0
14.12,1861,8.4,76.2,8.17,0
14.13,1857,8.4,75.96,8.19,0
14.14,1856,8.4,82.27,8.19,0
14.15,1854,8.4,88.27,8.2,0
14.15,1848,8.4,86.76,8.22,0
14.16,1846,8.4,89.54,8.22,0
14.17,1847,8.4,91.94,8.24,0
14.17,1846,8.4,97.42,8.25,0
14.17,1842,8.4,105.96,8.25,0
14.17,1840,8.4,113.25,8.26,0
14.18,1842,8.4,114.17,8.27,0
14.16,1837,8.4,120.48,8.28,0
14.14,1830,8.4,121.78,8.28,0
14.12,1829,8.4,123.04,8.29,0
14.11,1826,8.4,123.06,8.3,0
14.07,1825,8.4,119.71,8.31,0
14.06,1821,8.4,130.11,8.3,0
14.03,1820,8.4,129.2,8.3,0
14.01,1821,8.4,125.71,8.3,0
13.97,1821,8.4,125.95,8.3,0
