Temperature,Conductivity,PH,Turbidity,ODO,BGA
10.09,2086,8.58,49.9,9.12,0
10.12,2088,8.58,48.86,9.12,0
10.12,2087,8.58,48.12,9.13,0
10.18,2089,8.58,48.22,9.13,0
10.17,2089,8.58,47.86,9.11,0
10.19,2089,8.58,47.98,9.14,0
10.1,2087,8.58,46.74,9.09,0
10.08,2086,8.58,44.52,9.09,0
10.14,2091,8.58,43.47,9.08,0
10.18,2086,8.58,43.8,9.08,0
10.36,2089,8.58,42.85,9.11,0
10.43,2090,8.58,42.36,9.04,0
10.45,2088,8.58,40.26,9.03,0
10.65,2093,8.59,38.34,9.12,0
10.65,2097,8.59,40.65,9.22,0
10.59,2090,8.59,42.65,9.21,0
10.71,2096,8.59,41.11,9.26,0
10.68,2095,8.59,40.73,9.24,0
10.61,2091,8.59,42.35,9.22,0
10.55,2089,8.59,42.54,9.19,0
10.51,2086,8.59,42.43,9.16,0
10.51,2085,8.58,43.07,9.14,0
10.52,2086,8.59,42.68,9.18,0
10.5,2087,8.58,42.52,9.17,0
10.49,2088,8.58,41.45,9.17,0
10.47,2087,8.58,42.43,9.16,0
10.46,2089,8.58,41.23,9.17,0
10.45,2091,8.58,40.56,9.18,0
10.44,2089,8.58,41.41,9.16,0
10.42,2092,8.58,43.2,9.16,0
10.36,2086,8.58,42.37,9.11,0
10.35,2088,8.58,42.32,9.11,0
10.32,2085,8.57,43.3,9.09,0
10.29,2081,8.57,45.7,9.07,0
10.28,2082,8.57,43.83,9.07,0
10.27,2084,8.57,45.87,9.07,0
10.26,2085,8.57,44.04,9.08,0
10.23,2084,8.57,44.87,9.07,0
10.23,2084,8.57,47.42,9.07,0
10.22,2085,8.57,45.46,9.07,0
10.2,2085,8.57,44.36,9.07,0
10.17,2084,8.58,44.53,9.07,0
10.17,2085,8.57,46.79,9.07,0
10.16,2084,8.57,46.79,9.06,0
10.13,2082,8.57,46.51,9.06,0
10.12,2083,8.57,46.58,9.05,0
10.12,2086,8.58,46.7,9.06,0
10.12,2088,8.58,46.1,9.06,0
10.11,2088,8.58,46.55,9.06,0
10.09,2090,8.58,46.03,9.06,0
10.1,2089,8.57,48.05,9.05,0
10.08,2092,8.57,47.82,9.06,0
10.08,2092,8.57,46.73,9.04,0
10.03,2092,8.57,45.21,9.04,0
10.06,2094,8.57,42.59,9.03,0
10.03,2094,8.57,46.09,9.04,0
10.02,2095,8.57,45.17,9.03,0
10.03,2094,8.57,45.56,8.99,0
9.97,2092,8.57,46.21,8.97,0
9.97,2094,8.57,45.46,8.96,1
9.98,2095,8.57,43.62,8.96,1
9.94,2095,8.57,43.43,8.94,0
9.97,2095,8.57,45.84,8.97,0
9.94,2095,8.57,43.67,8.94,0
9.91,2097,8.57,45.42,9,0
9.92,2099,8.57,45.4,8.99,0
9.86,2097,8.57,43.44,8.97,0
9.9,2099,8.57,42.75,8.92,1
9.86,2099,8.57,43.7,8.96,0
9.85,2099,8.57,42.19,8.96,1
9.83,2098,8.57,42.92,8.85,1
9.84,2100,8.57,40.33,8.78,1
9.83,2100,8.57,43.27,8.85,1
9.81,2101,8.57,42.33,8.91,0
9.81,2101,8.57,42,8.91,0
9.78,2101,8.57,41.22,8.9,0
9.76,2101,8.57,38.51,8.85,1
9.74,2103,8.57,38.22,8.81,0
9.73,2102,8.57,38.73,8.85,0
9.72,2102,8.57,39.87,8.86,0
9.7,2102,8.57,40.44,8.9,0
9.69,2101,8.57,38.72,8.87,0
9.69,2101,8.57,38.5,8.85,0
9.67,2101,8.57,36.47,8.8,0
9.67,2101,8.57,34.3,8.75,0
9.67,2101,8.57,34.29,8.73,0
9.68,2102,8.57,36.72,8.74,0
9.68,2102,8.57,35,8.74,0
9.7,2102,8.57,34.13,8.81,0
9.71,2100,8.57,33.3,8.79,0
9.74,2101,8.57,34.1,8.82,0
9.82,2101,8.58,35.42,8.84,0
9.9,2103,8.58,35.08,8.83,0
9.85,2100,8.58,34.34,8.91,0
9.94,2100,8.58,33.63,8.96,0
10.02,2102,8.58,33.81,8.94,0
10.13,2103,8.58,33.91,9.02,0
10.03,2098,8.58,32.41,8.97,0
10.03,2099,8.59,34.79,9.03,0
10.06,2099,8.59,32.53,9.13,0
10.15,2099,8.59,34.53,9.18,0
10.43,2104,8.59,35.4,9.18,0
10.59,2106,8.59,34.74,9.24,0
10.53,2105,8.59,33.21,9.23,0
10.58,2106,8.59,32.33,9.26,0
10.63,2105,8.59,32.15,9.28,0
10.73,2105,8.59,32.44,9.26,0
10.85,2106,8.59,31.47,9.26,0
10.71,2108,8.59,32.39,9.25,0
10.66,2110,8.59,33.06,9.24,0
10.63,2113,8.59,33.08,9.24,0
10.65,2114,8.59,33.77,9.26,0
10.64,2115,8.59,34.66,9.24,0
10.62,2115,8.59,35.3,9.23,0
10.6,2115,8.59,36.39,9.21,0
10.58,2115,8.58,36.39,9.2,0
10.6,2115,8.59,35.77,9.22,0
10.59,2116,8.58,35.92,9.22,0
10.58,2117,8.59,35.72,9.22,0
10.58,2119,8.59,35.27,9.24,0
10.57,2121,8.59,34.87,9.24,0
10.56,2122,8.59,34.58,9.24,0
10.54,2124,8.59,33.84,9.24,0
10.53,2123,8.59,33.6,9.23,0
10.52,2123,8.59,33.72,9.22,0
10.49,2123,8.58,33.21,9.21,0
10.48,2123,8.58,32.42,9.2,0
10.46,2122,8.58,32.64,9.19,0
10.46,2123,8.58,32.11,9.19,0
10.44,2121,8.58,32.01,9.17,0
10.44,2121,8.58,32.07,9.15,0
10.43,2122,8.58,31.13,9.13,0
10.42,2121,8.58,31.81,9.16,0
10.42,2122,8.58,32.05,9.19,0
10.4,2121,8.58,32.48,9.19,0
10.38,2122,8.58,34.18,9.15,0
10.36,2122,8.58,38.99,9.11,0
10.36,2122,8.58,41.83,9.13,0
10.36,2122,8.58,51.65,9.12,0
10.36,2121,8.58,65.43,9.13,0
10.35,2120,8.58,79.12,9.13,0
10.34,2120,8.58,87.69,9.13,0
10.33,2119,8.58,103.88,9.14,0
10.33,2120,8.58,109.4,9.14,0
10.32,2119,8.58,133.39,9.14,1
10.3,2119,8.58,138.56,9.15,1
10.3,2119,8.58,150.02,9.15,1
10.29,2119,8.58,157.53,9.16,1
10.28,2118,8.58,155.06,9.16,1
10.27,2118,8.58,155.09,9.16,1
10.27,2118,8.58,166.39,9.16,1
10.26,2118,8.58,182.17,9.17,1
10.25,2118,8.58,176.81,9.18,1
10.23,2117,8.58,177.38,9.18,1
10.21,2112,8.58,176.22,9.18,1
10.2,2110,8.58,164.41,9.18,1
10.18,2106,8.58,154.45,9.18,1
10.17,2102,8.58,156.05,9.18,1
10.17,2098,8.58,157.74,9.17,1
10.15,2093,8.58,146.84,9.17,1
10.14,2090,8.58,147.38,9.17,1
10.14,2086,8.58,150.71,9.18,1
10.13,2084,8.58,134.28,9.18,1
10.12,2080,8.58,127.81,9.17,0
10.06,2064,8.57,119.84,9.16,1
10.02,2054,8.57,113.2,9.17,0
10.07,2071,8.57,114.19,9.16,0
10.1,2084,8.57,112.17,9.14,0
10.08,2087,8.57,99.82,9.12,0
10.07,2091,8.57,93.31,9.13,0
10.05,2096,8.57,93.31,9.11,0
10.04,2097,8.57,90.35,9.11,0
10.02,2098,8.57,87.62,9.12,0
10.01,2099,8.57,89.32,9.13,0
9.98,2103,8.57,89.87,9.12,0
10,2109,8.57,90.64,9.11,0
10.01,2107,8.56,93.54,9.1,0
9.98,2101,8.56,97.77,9.08,0
9.91,2089,8.55,97.66,9.08,0
9.86,2084,8.55,97.55,9.07,0
9.85,2083,8.55,95.32,9.08,0
9.86,2082,8.55,90.11,9.08,0
9.87,2076,8.55,94.81,9.08,0
9.89,2074,8.55,86.19,9.09,0
9.91,2076,8.55,89.24,9.1,0
9.94,2080,8.55,88.1,9.11,0
9.99,2086,8.55,87.17,9.13,0
10.01,2093,8.55,96.27,9.13,0
10.04,2103,8.55,99.67,9.12,0
10.08,2109,8.56,95.65,9.14,0
10.16,2120,8.56,97.67,9.16,0
10.22,2127,8.57,97.54,9.17,0
10.25,2132,8.57,99.22,9.19,0
10.29,2135,8.57,103.31,9.2,0
10.38,2137,8.57,98.09,9.22,0
10.4,2139,8.57,99.16,9.23,0
10.42,2139,8.58,98.93,9.24,0
10.46,2140,8.58,98.22,9.23,0
10.53,2139,8.58,94.87,9.25,0
10.57,2138,8.58,93.52,9.26,0
10.61,2137,8.58,92.76,9.27,0
10.61,2136,8.58,93.61,9.27,0
10.63,2135,8.58,95.71,9.26,0
10.67,2135,8.58,95.51,9.27,0
10.7,2136,8.58,94.2,9.28,0
10.72,2135,8.58,91.39,9.28,0
10.74,2135,8.58,92.13,9.28,0
10.76,2134,8.58,91.6,9.29,0
10.77,2133,8.59,88.63,9.3,0
10.77,2133,8.59,88.6,9.29,0
10.8,2133,8.59,84.61,9.31,0
10.81,2132,8.59,84.38,9.3,0
10.81,2132,8.59,81.3,9.31,0
10.82,2131,8.59,78.79,9.32,0
10.81,2129,8.6,76.88,9.32,0
10.8,2128,8.6,74.3,9.32,0
10.79,2128,8.6,71.77,9.32,0
10.77,2127,8.6,72.92,9.32,0
10.76,2127,8.6,71.1,9.31,0
10.75,2126,8.6,70,9.31,0
10.74,2125,8.6,66.82,9.3,0
10.72,2124,8.6,67.61,9.3,0
10.71,2124,8.6,64.91,9.31,0
10.69,2124,8.59,65.44,9.29,0
10.68,2124,8.59,65.08,9.29,0
10.67,2124,8.59,64.67,9.28,0
10.66,2124,8.59,64.19,9.27,0
10.66,2124,8.59,62.52,9.26,0
10.64,2123,8.59,62.99,9.27,0
10.64,2121,8.59,63.41,9.26,0
10.62,2121,8.59,62.49,9.25,0
10.61,2119,8.59,65.03,9.24,0
10.59,2118,8.59,64.24,9.24,0
10.58,2117,8.59,65.35,9.23,0
10.57,2117,8.59,65.55,9.23,0
10.56,2115,8.59,64.05,9.23,0
10.55,2115,8.59,63.37,9.23,0
10.54,2113,8.59,63.72,9.23,0
10.53,2113,8.59,64.99,9.22,0
10.52,2113,8.59,64.34,9.22,0
10.52,2113,8.59,65.9,9.21,0
10.51,2113,8.59,64.74,9.21,0
10.5,2112,8.59,66.7,9.2,0
10.49,2113,8.59,63.09,9.2,0
10.5,2114,8.59,63.57,9.19,0
10.49,2116,8.59,62.07,9.2,0
10.49,2117,8.59,63.56,9.19,0
10.48,2117,8.59,62.85,9.19,0
10.48,2115,8.59,63.42,9.18,0
10.47,2115,8.59,63.6,9.18,0
10.45,2115,8.59,63.04,9.19,0
10.44,2114,8.59,63.41,9.18,0
10.43,2115,8.59,63.7,9.18,0
10.42,2114,8.59,64.42,9.18,0
10.41,2113,8.59,67.58,9.18,0
10.4,2113,8.59,64.27,9.18,0
10.39,2111,8.59,65.48,9.18,0
10.37,2110,8.58,65.01,9.18,0
10.36,2109,8.59,64.53,9.18,0
10.35,2107,8.58,65.75,9.18,0
10.33,2103,8.58,65.8,9.18,0
10.31,2096,8.58,67.56,9.17,0
10.29,2093,8.58,66.55,9.18,0
10.28,2089,8.57,67.23,9.17,0
10.26,2087,8.57,66.28,9.17,0
10.25,2086,8.57,65.67,9.17,0
10.23,2083,8.57,67.06,9.17,0
10.22,2083,8.57,68.88,9.16,0
10.21,2082,8.57,67.67,9.17,0
10.19,2082,8.57,67.28,9.17,0
10.19,2082,8.57,68.34,9.17,0
10.18,2082,8.57,67.51,9.17,0
10.17,2082,8.57,65.98,9.17,0
10.17,2081,8.57,65.66,9.17,0
10.15,2081,8.57,63.78,9.18,0
10.15,2080,8.57,64.2,9.19,0
10.14,2079,8.57,63.37,9.19,0
10.14,2079,8.57,63.19,9.19,0
10.14,2079,8.57,63,9.2,0
10.13,2078,8.57,64.55,9.21,0
10.13,2077,8.57,69.13,9.21,0
10.13,2077,8.57,73.93,9.22,0
10.13,2077,8.57,77.58,9.23,0
10.14,2078,8.57,77.6,9.23,0
10.15,2077,8.57,79.26,9.24,0
10.15,2078,8.57,78.64,9.24,0
10.16,2079,8.57,77.88,9.24,0
10.17,2079,8.57,76.98,9.24,0
10.17,2078,8.57,76.41,9.25,0
10.19,2078,8.57,78.25,9.26,0
10.21,2077,8.58,77.76,9.28,0
10.24,2077,8.58,80.99,9.28,0
10.28,2077,8.58,86.23,9.3,0
10.3,2077,8.58,91.85,9.3,0
10.31,2076,8.58,93.4,9.31,0
10.32,2076,8.58,100.5,9.31,0
10.35,2076,8.58,98.99,9.32,0
10.39,2075,8.58,99.61,9.33,0
10.41,2075,8.58,102.31,9.33,0
10.46,2075,8.58,103.27,9.34,0
10.5,2075,8.58,102.4,9.34,0
10.51,2075,8.58,103.26,9.35,0
10.54,2075,8.58,101.2,9.35,0
10.55,2075,8.58,100.17,9.34,0
10.58,2075,8.58,96.95,9.36,0
10.6,2075,8.58,94.66,9.37,0
10.62,2075,8.58,91.74,9.37,0
10.62,2076,8.58,90.7,9.37,0
10.62,2078,8.58,87.35,9.37,0
10.62,2079,8.58,88.83,9.36,0
10.64,2087,8.59,84.15,9.36,0
10.65,2092,8.59,82.51,9.37,0
10.65,2093,8.59,83.34,9.35,0
10.63,2093,8.59,82.37,9.35,0
10.61,2087,8.59,80.94,9.34,0
10.58,2084,8.58,77.96,9.35,0
10.6,2085,8.58,80.32,9.34,0
10.58,2083,8.58,77.22,9.35,0
10.58,2086,8.59,74.84,9.34,0
10.55,2082,8.58,73.2,9.34,0
10.55,2081,8.58,73.45,9.34,0
10.54,2082,8.58,71.21,9.33,0
10.52,2083,8.58,69.74,9.33,0
10.53,2085,8.58,69.86,9.31,0
10.49,2082,8.58,66.26,9.32,0
10.49,2082,8.58,68.03,9.31,0
10.5,2084,8.58,67.03,9.31,0
10.48,2086,8.58,65.33,9.3,0
10.49,2089,8.58,64.47,9.29,0
10.48,2094,8.58,63.38,9.28,0
10.48,2096,8.59,62.59,9.28,0
10.47,2096,8.59,61.69,9.27,0
10.47,2101,8.59,61.15,9.27,0
10.47,2106,8.59,59.92,9.27,0
10.46,2105,8.59,59.18,9.26,0
10.46,2105,8.59,60.18,9.26,0
10.43,2103,8.58,59.06,9.26,0
10.43,2103,8.58,61.6,9.26,0
10.41,2104,8.58,60.82,9.26,0
10.41,2109,8.59,62.46,9.25,0
10.42,2117,8.59,66.16,9.24,0
10.42,2121,8.59,64.1,9.24,0
10.37,2119,8.59,60.97,9.25,0
10.38,2123,8.59,60.61,9.25,0
10.4,2125,8.59,62.17,9.24,0
10.39,2126,8.59,62.93,9.23,0
10.37,2124,8.59,60.23,9.23,0
10.34,2119,8.59,59.12,9.24,0
10.33,2108,8.59,62.26,9.24,0
10.31,2104,8.58,62.7,9.24,0
10.3,2104,8.58,65.67,9.24,0
10.3,2108,8.59,65.77,9.23,0
10.28,2107,8.59,65.49,9.23,0
10.27,2103,8.59,65.82,9.23,0
10.28,2108,8.59,67.71,9.22,0
10.27,2109,8.59,71.55,9.22,0
10.26,2111,8.59,68.48,9.22,0
10.26,2109,8.59,71.7,9.21,0
10.24,2108,8.59,76.54,9.22,0
10.23,2108,8.59,80.46,9.22,0
10.21,2106,8.59,85.76,9.22,0
10.2,2105,8.59,87.24,9.22,0
10.18,2102,8.59,85.04,9.23,0
10.15,2096,8.59,86.11,9.24,0
10.14,2091,8.58,91.01,9.25,0
10.12,2090,8.58,92.14,9.25,0
10.11,2087,8.58,92.92,9.26,0
10.09,2085,8.58,90.19,9.26,0
10.08,2082,8.58,90.08,9.26,0
10.06,2079,8.58,87.23,9.27,0
10.05,2077,8.58,87.56,9.27,0
10.05,2077,8.58,86.09,9.27,0
10.05,2077,8.58,85.09,9.27,0
10.04,2077,8.58,84.41,9.27,0
10.06,2078,8.58,87.68,9.27,0
10.07,2080,8.58,85.7,9.26,0
10.08,2081,8.59,81.84,9.27,0
10.08,2078,8.59,80.26,9.28,0
10.08,2077,8.59,78.57,9.29,0
10.08,2075,8.58,79.61,9.29,0
10.1,2075,8.58,77.09,9.3,0
10.11,2074,8.58,77.08,9.31,0
10.13,2074,8.58,76.66,9.32,0
10.16,2074,8.58,76.28,9.33,0
10.16,2074,8.58,77.99,9.31,0
10.18,2074,8.58,78.1,9.31,0
10.21,2073,8.58,81.21,9.32,0
10.22,2074,8.58,82.88,9.31,0
10.25,2074,8.58,81.68,9.31,0
10.29,2075,8.58,80.66,9.31,0
10.3,2075,8.58,80.49,9.3,0
10.31,2076,8.58,80.79,9.3,0
10.31,2076,8.58,81.81,9.3,0
10.32,2076,8.58,81.82,9.31,0
10.34,2076,8.58,80.09,9.33,0
10.35,2075,8.58,81.52,9.33,0
10.37,2075,8.58,80.26,9.34,0
10.39,2075,8.58,78.73,9.33,0
10.4,2076,8.58,77.43,9.33,0
10.41,2075,8.58,75.48,9.34,0
10.41,2074,8.58,75.05,9.35,0
10.39,2074,8.59,79.38,9.36,0
10.38,2074,8.59,86.65,9.38,0
10.38,2075,8.59,91.77,9.37,0
10.38,2075,8.59,97.04,9.36,0
10.37,2075,8.58,101.17,9.36,0
10.36,2075,8.59,102.28,9.36,1
10.35,2074,8.59,105.28,9.37,0
10.34,2074,8.59,108.6,9.38,0
10.34,2074,8.59,111.73,9.39,0
10.33,2074,8.59,108.63,9.39,1
10.32,2075,8.59,108.35,9.39,1
10.32,2075,8.59,106.98,9.39,1
10.3,2077,8.59,109.44,9.38,1
10.3,2077,8.6,113.51,9.38,1
10.28,2077,8.59,111.9,9.38,1
10.27,2076,8.59,114.31,9.38,1
10.26,2076,8.59,113.01,9.38,1
10.26,2076,8.59,110.79,9.37,1
10.25,2076,8.59,103.43,9.38,1
10.24,2077,8.59,94.72,9.37,0
10.23,2076,8.59,94.28,9.37,0
10.22,2077,8.59,96.4,9.37,0
10.22,2078,8.59,94.86,9.37,0
10.22,2084,8.6,103.3,9.35,1
10.2,2082,8.6,122.49,9.36,1
10.17,2080,8.59,151.85,9.36,1
10.14,2078,8.59,171.32,9.37,1
10.12,2078,8.59,196.04,9.37,1
10.11,2079,8.59,202.21,9.37,1
10.09,2079,8.59,195.44,9.37,1
10.08,2079,8.59,198.67,9.38,1
10.06,2079,8.59,183.56,9.37,1
10.05,2080,8.59,171.22,9.37,1
10.05,2081,8.59,164.75,9.37,1
10.05,2083,8.59,157.46,9.36,1
10.02,2080,8.59,144.74,9.36,1
10,2077,8.58,134.74,9.36,1
9.98,2077,8.58,125.17,9.35,1
9.97,2076,8.58,107.12,9.36,1
9.97,2075,8.58,110.87,9.36,1
9.96,2075,8.59,106.33,9.36,1
9.92,2074,8.58,98.58,9.36,0
9.94,2075,8.58,100.98,9.34,0
9.94,2074,8.58,97.61,9.34,0
9.91,2073,8.58,89.87,9.34,0
9.91,2073,8.58,90.18,9.33,0
9.9,2074,8.58,89.27,9.32,0
9.91,2074,8.58,86.13,9.31,0
9.9,2075,8.58,86.53,9.31,0
9.89,2074,8.58,84.51,9.3,0
9.87,2073,8.58,80.96,9.31,0
9.86,2073,8.58,79.64,9.3,0
9.88,2074,8.58,82.64,9.29,0
9.86,2074,8.58,78.89,9.29,0
9.86,2074,8.58,77.96,9.29,0
9.85,2073,8.58,75.9,9.29,0
9.84,2074,8.58,73.29,9.29,0
9.83,2072,8.58,69.21,9.27,0
9.82,2072,8.58,68.98,9.28,0
9.81,2073,8.58,71.43,9.28,0
9.79,2072,8.58,70.47,9.28,0
9.8,2072,8.58,70.31,9.27,0
9.76,2071,8.58,64.99,9.27,0
9.77,2072,8.58,66.98,9.28,0
9.75,2072,8.58,64.95,9.28,0
9.74,2072,8.58,64.69,9.28,0
9.74,2073,8.58,62.39,9.28,0
9.74,2072,8.58,61.97,9.28,0
9.74,2073,8.58,60.58,9.27,0
9.74,2071,8.58,57.74,9.19,0
9.75,2071,8.57,51.52,8.97,0
9.75,2071,8.57,54.15,9.03,0
9.75,2071,8.57,56.76,9.07,0
9.76,2071,8.58,55.59,9.2,0
9.76,2071,8.58,53.15,9.18,0
9.76,2070,8.58,51.5,9.21,0
9.76,2071,8.58,51.4,9.19,0
9.75,2069,8.58,49.11,9.17,0
9.76,2070,8.58,49.31,9.2,0
9.75,2068,8.58,47.6,9.11,0
9.75,2069,8.58,49.48,9.1,0
9.76,2071,8.58,49.72,9.1,0
9.98,2071,8.59,45.44,9.28,0
10,2067,8.59,45.87,9.34,0
9.89,2067,8.59,44.89,9.3,0
9.94,2065,8.59,45.32,9.33,0
10.23,2067,8.59,45.28,9.42,0
10.32,2068,8.6,45.24,9.52,0
10.37,2070,8.6,45.3,9.54,0
10.45,2070,8.6,44.91,9.55,0
10.47,2067,8.6,49.47,9.53,0
10.48,2069,8.6,46.12,9.53,0
10.44,2069,8.6,45.72,9.5,0
10.44,2070,8.6,45.65,9.49,0
10.47,2069,8.6,44.59,9.52,0
10.43,2069,8.6,44.96,9.49,0
10.39,2070,8.59,44.99,9.46,0
10.43,2069,8.6,44.28,9.5,0
10.43,2069,8.6,44.87,9.5,0
10.41,2069,8.6,44.25,9.5,0
10.4,2069,8.6,43.36,9.52,0
10.4,2069,8.6,43.73,9.5,0
10.38,2069,8.6,45.68,9.51,0
10.33,2069,8.59,45.67,9.46,0
10.31,2069,8.59,46.44,9.44,0
10.3,2069,8.59,49.71,9.43,0
10.28,2069,8.59,59.28,9.42,0
10.26,2068,8.59,77.13,9.43,0
10.24,2069,8.59,92.37,9.42,0
10.22,2069,8.59,108.9,9.42,0
10.2,2069,8.59,120.25,9.42,1
10.18,2069,8.59,127.47,9.42,1
10.16,2069,8.59,139.37,9.42,1
10.14,2068,8.59,148.17,9.42,1
10.13,2069,8.59,154.05,9.42,1
10.1,2069,8.59,153.11,9.43,1
10.07,2069,8.59,150.69,9.43,1
10.04,2069,8.59,139.56,9.43,1
10.04,2069,8.59,136.27,9.43,1
10.03,2070,8.59,146.15,9.42,1
9.98,2070,8.59,141.1,9.42,1
9.96,2071,8.59,149.14,9.42,1
9.95,2070,8.59,147.17,9.42,1
9.92,2071,8.59,151.31,9.41,1
9.89,2070,8.59,157.78,9.4,1
9.86,2071,8.59,153.67,9.41,1
9.85,2071,8.59,152.01,9.41,1
9.81,2072,8.59,150.13,9.41,1
9.78,2073,8.59,140.24,9.42,1
9.78,2073,8.59,135.92,9.42,1
9.75,2076,8.59,123.3,9.42,1
9.72,2077,8.59,113.29,9.43,1
9.69,2077,8.59,106.75,9.43,1
9.68,2077,8.59,103.22,9.42,0
9.67,2078,8.59,105.53,9.42,1
9.63,2078,8.59,94.95,9.42,0
9.63,2078,8.59,93.06,9.41,0
9.6,2079,8.59,90.39,9.42,0
9.55,2080,8.59,84.05,9.41,0
9.55,2081,8.59,86.66,9.41,0
9.56,2079,8.59,85.88,9.4,0
9.58,2080,8.59,83.43,9.38,0
9.53,2080,8.59,81.31,9.38,0
9.55,2081,8.59,85.05,9.38,0
9.52,2081,8.59,79.94,9.37,0
9.52,2081,8.59,80.81,9.36,0
9.5,2080,8.59,77.16,9.36,0
9.5,2081,8.59,77.13,9.36,0
9.47,2082,8.59,73.77,9.35,0
9.46,2082,8.59,72.73,9.35,0
9.44,2082,8.59,71.22,9.35,0
9.46,2083,8.59,73.84,9.34,0
9.44,2084,8.59,70.03,9.34,0
9.44,2083,8.59,70.87,9.33,0
9.43,2084,8.59,70.31,9.33,0
9.42,2084,8.59,68.29,9.33,0
9.4,2084,8.59,67.29,9.33,0
9.39,2085,8.59,67.08,9.33,0
9.38,2085,8.59,65.73,9.32,0
9.38,2085,8.59,66.73,9.31,0
9.36,2085,8.59,67.82,9.31,0
9.35,2086,8.59,66.15,9.31,0
9.34,2086,8.59,62.12,9.31,0
9.31,2086,8.6,59.57,9.33,0
9.33,2087,8.59,60.03,9.32,0
9.34,2087,8.6,60.28,9.32,0
9.34,2087,8.6,59.04,9.33,0
9.35,2087,8.6,58.37,9.35,0
9.36,2088,8.6,57.49,9.34,0
9.36,2088,8.6,56.71,9.35,0
9.36,2088,8.6,55.09,9.38,0
9.36,2089,8.6,54.42,9.4,0
9.38,2090,8.61,54.16,9.43,0
9.48,2090,8.61,51.93,9.51,0
9.42,2091,8.61,55.74,9.41,0
9.44,2091,8.61,58.08,9.41,0
9.47,2092,8.61,60.99,9.43,0
9.51,2092,8.61,67.54,9.44,0
9.55,2092,8.61,72.03,9.43,0
9.55,2091,8.61,85.27,9.43,0
9.55,2091,8.61,95.32,9.44,0
9.54,2091,8.61,97.5,9.45,0
9.54,2091,8.61,100.68,9.45,0
9.54,2090,8.61,112.83,9.47,1
9.55,2091,8.61,118.4,9.47,1
9.56,2090,8.61,122.31,9.47,1
9.58,2089,8.61,126.71,9.48,1
9.6,2089,8.61,128.92,9.48,1
9.6,2088,8.61,129.48,9.49,1
9.61,2089,8.61,129.24,9.49,1
9.61,2088,8.61,130.31,9.49,1
9.61,2088,8.61,128.74,9.51,1
9.61,2087,8.61,130.87,9.5,1
9.59,2086,8.61,131.69,9.51,1
9.57,2085,8.61,133.45,9.51,1
9.55,2085,8.61,135.47,9.52,1
9.52,2083,8.61,138.15,9.52,1
9.51,2084,8.61,137.85,9.53,1
9.51,2085,8.61,139.36,9.53,1
9.5,2086,8.61,140.49,9.53,1
9.49,2086,8.61,144.58,9.52,1
9.47,2086,8.61,138.87,9.52,1
9.45,2086,8.61,132.92,9.53,1
9.44,2086,8.61,133.91,9.53,1
9.41,2085,8.61,129.09,9.53,1
9.4,2086,8.61,134.58,9.53,1
9.37,2085,8.61,139,9.53,1
9.34,2085,8.61,138.35,9.53,1
9.31,2084,8.61,146.05,9.53,1
9.28,2086,8.61,155.2,9.54,1
9.25,2085,8.61,166.47,9.54,1
9.23,2085,8.61,172.29,9.55,1
9.21,2085,8.61,187.91,9.55,1
9.18,2085,8.61,183.34,9.56,1
9.15,2086,8.61,187.89,9.56,1
9.12,2085,8.61,184.21,9.57,1
9.1,2086,8.61,188.31,9.57,1
9.08,2087,8.61,196.04,9.57,1
9.05,2087,8.61,197.73,9.58,1
9.01,2086,8.61,200.58,9.59,1
8.99,2087,8.61,205.15,9.59,1
8.99,2090,8.61,215.79,9.59,1
8.97,2091,8.61,216.63,9.6,1
8.94,2091,8.61,215.28,9.6,1
8.89,2088,8.61,215.76,9.61,1
8.87,2088,8.61,213.76,9.62,1
8.85,2089,8.61,209.75,9.62,1
8.84,2092,8.61,213.58,9.62,1
8.83,2093,8.61,214.25,9.62,1
8.8,2093,8.61,215.78,9.63,1
8.77,2092,8.61,222.63,9.63,1
8.75,2090,8.61,230.02,9.62,1
8.73,2090,8.61,226.78,9.63,1
8.7,2090,8.61,226.21,9.63,1
8.69,2090,8.61,220.49,9.63,1
8.67,2092,8.61,214.61,9.64,1
8.65,2093,8.61,216.22,9.64,1
8.63,2094,8.61,219.23,9.65,1
8.61,2094,8.61,220.58,9.65,1
8.59,2094,8.61,214.14,9.65,1
8.57,2094,8.61,210.6,9.66,1
8.55,2094,8.61,210.24,9.66,1
8.54,2094,8.61,206.69,9.66,1
8.51,2094,8.61,202.71,9.67,1
8.5,2094,8.61,199.06,9.67,1
8.47,2095,8.61,196.64,9.67,1
8.46,2094,8.61,201.07,9.67,1
8.43,2094,8.61,209.86,9.68,1
8.4,2093,8.61,210.95,9.69,1
8.37,2093,8.61,207.3,9.69,1
8.34,2091,8.61,208.72,9.7,1
8.3,2090,8.61,201.13,9.71,1
8.29,2089,8.61,206.14,9.71,1
8.26,2090,8.61,193.73,9.72,1
8.25,2090,8.61,188.28,9.73,1
8.22,2089,8.61,180.33,9.72,1
8.22,2090,8.61,178.1,9.72,1
8.19,2089,8.61,169.45,9.72,1
8.19,2091,8.61,172.68,9.72,1
8.17,2090,8.61,170.77,9.73,1
8.14,2088,8.61,174.87,9.74,1
8.13,2091,8.61,195.95,9.74,1
8.1,2085,8.61,208.53,9.75,1
8.07,2079,8.61,219.1,9.75,1
8.07,2082,8.61,219.69,9.76,1
