"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-06-02",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"76",",,7","56",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-06-03",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"86",",,7","58",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-06-04",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"91",",,7","62",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-06-05",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"82",",,7","64",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-06-06",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"90",",,7","59",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-06-07",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"91",",,7","62",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-06-08",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"89",",,7","61",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-06-09",,,,,,,,,,,"0.00","T,,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"88",",,7","59",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-06-10",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"82",",,7","52",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-06-11",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"84",",,7","53",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-06-12",,,,,,,,,,,"0.00","T,,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"74",",,7","52",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-06-13",,,,,,,,,,,"0.00","T,,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"70",",,7","47",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-06-14",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"72",",,7","49",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-06-15",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"73",",,7","51",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-06-16",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"76",",,7","55",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-06-17",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"79",",,7","59",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-06-18",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"80",",,7","61",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-06-19",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"92",",,7","58",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-06-20",,,,,,,,,,,"0.09",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"95",",,7","59",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-06-21",,,,,,,,,,,"0.00","T,,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"94",",,7","60",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-06-22",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"83",",,7","61",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-06-23",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"85",",,7","58",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-06-24",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"87",",,7","55",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-06-25",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"93",",,7","57",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-06-26",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"93",",,7","59",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-06-27",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"86",",,7","65",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-06-28",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"87",",,7","63",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-06-29",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"80",",,7","59",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-06-30",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"84",",,7","57",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-07-01",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"92",",,7","55",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-07-02",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"90",",,7","64",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-07-03",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"93",",,7","67",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-07-04",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"96",",,7","67",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-07-05",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"99",",,7","68",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-07-06",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"100",",,7","67",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-07-07",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"99",",,7","70",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-07-08",,,,,,,,,,,"0.00","T,,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"100",",,7","69",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-07-09",,,,,,,,,,,"0.00","T,,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"99",",,7","67",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-07-10",,,,,,,,,,,"0.00","T,,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"96",",,7","68",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-07-11",,,,,,,,,,,"0.03",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"90",",,7","68",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-07-12",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"91",",,7","66",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-07-13",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"91",",,7","63",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-07-14",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"94",",,7","63",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-07-15",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"96",",,7","66",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-07-16",,,,,,,,,,,"0.00","T,,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"96",",,7","68",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-07-17",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"92",",,7","66",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-07-18",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"94",",,7","66",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-07-19",,,,,,,,,,,"0.06",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"94",",,7","70",",,7",,,,,,,,,"    1",",,7",,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-07-20",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"90",",,7","68",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-07-21",,,,,,,,,,,"0.03",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"95",",,7","67",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-07-22",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"92",",,7","65",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-07-23",,,,,,,,,,,"0.07",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"94",",,7","67",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-07-24",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"93",",,7","67",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-07-25",,,,,,,,,,,"0.01",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"80",",,7","66",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-07-26",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"87",",,7","64",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-07-27",,,,,,,,,,,"0.71",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"89",",,7","62",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-07-28",,,,,,,,,,,"0.02",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"91",",,7","66",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-07-29",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"90",",,7","63",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-07-30",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"90",",,7","62",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-07-31",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"93",",,7","62",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-08-01",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"98",",,7","65",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-08-02",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"96",",,7","65",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-08-03",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"93",",,7","65",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-08-04",,,,,,,,,,,"0.02",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"89",",,7","67",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-08-05",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"92",",,7","65",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-08-06",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"86",",,7","63",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-08-07",,,,,,,,,,,"0.00","T,,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"85",",,7","63",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-08-08",,,,,,,,,,,"0.00","T,,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"84",",,7","63",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-08-09",,,,,,,,,,,"0.00","T,,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"86",",,7","61",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-08-10",,,,,,,,,,,"0.21",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"88",",,7","61",",,7",,,,,,,,,"    1",",,7",,,,,"    1",",,7"
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-08-11",,,,,,,,,,,"0.06",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"89",",,7","62",",,7",,,,,,,,,"    1",",,7",,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-08-12",,,,,,,,,,,"0.00","T,,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"90",",,7","63",",,7",,,,,,,,,"    1",",,7",,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-08-13",,,,,,,,,,,"0.07",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"87",",,7","65",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-08-14",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"85",",,7","66",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-08-15",,,,,,,,,,,,,"0.0",",,7,1700","0.0",",,7,1700",,,,,,,,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-08-16",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"83",",,7","53",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-08-17",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"88",",,7","58",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-08-18",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"89",",,7","61",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-08-19",,,,,,,,,,,"0.01",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"89",",,7","59",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-08-20",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"92",",,7","62",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-08-21",,,,,,,,,,,,,"0.0",",,7,1700","0.0",",,7,1700",,,,,,,,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-08-22","    2",",,7",,,"0.02",",,7",,,,,,,"0.0",",,7,1700","0.0",",,7,1700",,,"87",",,7","63",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-08-23",,,,,,,,,,,"0.00","T,,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"83",",,7","59",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-08-24",,,,,,,,,,,"0.05",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"89",",,7","60",",,7",,,,,,,,,"    1",",,7",,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-08-25",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"92",",,7","57",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-08-26",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"95",",,7","62",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-08-27",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"91",",,7","61",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-08-28",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"92",",,7","63",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-08-29",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"92",",,7","63",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-08-30",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"89",",,7","66",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-08-31",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"77",",,7","63",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-09-01",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"95",",,7","58",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-09-02",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"93",",,7","59",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-09-03",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"94",",,7","61",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-09-04",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"91",",,7","63",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-09-05",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"93",",,7","61",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-09-06",,,,,,,,,,,"0.00","T,,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"91",",,7","59",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-09-07",,,,,,,,,,,"0.02",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"91",",,7","62",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-09-08",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"93",",,7","61",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-09-09",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"89",",,7","59",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-09-10",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"85",",,7","55",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-09-11",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"88",",,7","60",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-09-12",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"89",",,7","61",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-09-13",,,,,,,,,,,"0.00","T,,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"85",",,7","59",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-09-14",,,,,,,,,,,"0.02",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"71",",,7","61",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-09-15",,,,,,,,,,,"0.43",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"63",",,7","49",",,7",,,,,,,,,"    1",",,7",,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-09-16",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"66",",,7","52",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-09-17",,,,,,,,,,,"0.00","T,,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"72",",,7","56",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-09-18",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"79",",,7","61",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-09-19",,,,,,,,,,,"0.00","T,,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"71",",,7","48",",,7",,,,,,,,,,,,,,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2017-09-20",,,,,,,,,,,"0.00",",,7,1700","0.0",",,7,1700","0.0",",,7,1700",,,"70",",,7","44",",,7",,,,,,,,,,,,,,,,
