Date (mm.dd.yyyy),Time 24hr,Temp C,Sp Cond (uS/cm),pH (mV),pH,Turbidity (NTU),Chlorophyll (ug/L),Chlorophyll RFU,ODOSat%,ODO (mg/L),BGA-Phycocyanin RFU
10/15/2017,23:00,9.04,2109,-114.5,8.65,41.81,11,3,83.2,9.55,0.8
10/15/2017,23:15,9.02,2109,-114.6,8.65,40.22,11.1,3.1,83.4,9.57,0.8
10/15/2017,23:30,9.05,2109,-114.7,8.65,39.94,11.1,3.1,83.5,9.58,0.9
10/15/2017,23:45,9.07,2109,-114.7,8.65,40.92,10.9,3,83.6,9.58,0.8
10/16/2017,0:00,9.08,2109,-114.8,8.65,40.83,11.2,3.1,83.6,9.58,0.9
10/16/2017,0:15,9.08,2109,-114.7,8.65,40.59,11.4,3.1,83.6,9.58,0.8
10/16/2017,0:30,9.06,2109,-114.7,8.65,39.96,11.3,3.1,83.4,9.56,0.8
10/16/2017,0:45,9.07,2110,-114.7,8.65,40.75,11.4,3.1,83.4,9.56,0.8
10/16/2017,1:00,9.02,2109,-114.8,8.65,40.62,12.5,3.4,83.4,9.57,0.8
10/16/2017,1:15,9.03,2110,-114.8,8.65,41.09,11.5,3.2,83.4,9.57,0.9
10/16/2017,1:30,9.01,2110,-114.6,8.65,40.3,11.2,3.1,83.3,9.57,0.8
10/16/2017,1:45,8.97,2110,-114.6,8.65,39.83,11.2,3.1,83.2,9.55,0.8
10/16/2017,2:00,8.96,2110,-114.6,8.65,39.15,11.2,3.1,83.1,9.55,0.8
10/16/2017,2:15,8.95,2110,-114.6,8.65,40.34,11.5,3.2,83,9.53,0.9
10/16/2017,2:30,8.94,2110,-114.5,8.65,39.13,11.3,3.1,83,9.54,0.8
10/16/2017,2:45,8.91,2111,-114.6,8.65,39.22,11.2,3.1,83,9.55,0.9
10/16/2017,3:00,8.91,2110,-114.5,8.65,40.53,11.4,3.1,82.9,9.54,0.8
10/16/2017,3:15,8.88,2110,-114.6,8.65,39.57,11.2,3.1,82.9,9.54,0.8
10/16/2017,3:30,8.89,2110,-114.5,8.65,40.23,11.3,3.1,82.8,9.53,0.8
10/16/2017,3:45,8.88,2111,-114.5,8.65,39.3,11.7,3.2,82.7,9.52,0.9
10/16/2017,4:00,8.86,2111,-114.4,8.65,39.62,11.1,3.1,82.5,9.5,0.8
10/16/2017,4:15,8.81,2111,-114.4,8.65,38.5,11.3,3.1,82.3,9.49,0.9
10/16/2017,4:30,8.82,2112,-114.4,8.65,38.58,11.8,3.2,82.3,9.49,0.9
10/16/2017,4:45,8.8,2112,-114.3,8.64,39.48,11.7,3.2,82.2,9.48,0.9
10/16/2017,5:00,8.78,2112,-114.3,8.64,38.59,11.4,3.1,82,9.47,0.9
10/16/2017,5:15,8.75,2112,-114.3,8.65,38.15,12.4,3.4,82,9.47,0.9
10/16/2017,5:30,8.75,2112,-114.2,8.64,38.13,11.6,3.2,81.8,9.45,0.9
10/16/2017,5:45,8.74,2112,-114.3,8.64,38.62,11.6,3.2,81.8,9.45,0.9
10/16/2017,6:00,8.7,2112,-114.2,8.64,37.21,11.7,3.2,81.6,9.43,0.9
10/16/2017,6:15,8.71,2112,-114.1,8.64,40.45,11.7,3.2,81.4,9.41,0.9
10/16/2017,6:30,8.67,2112,-114.2,8.64,38.7,11.5,3.1,81.5,9.42,0.8
10/16/2017,6:45,8.67,2112,-114.1,8.64,37.93,11.1,3.1,81.4,9.42,0.8
10/16/2017,7:00,8.67,2112,-114.1,8.64,39.77,11,3,81.3,9.41,0.8
10/16/2017,7:15,8.66,2112,-114,8.64,38.07,10.9,3,81.2,9.4,0.8
10/16/2017,7:30,8.65,2112,-114,8.64,38.09,10.8,3,81.2,9.4,0.8
10/16/2017,7:45,8.6,2112,-114,8.64,37.5,10.6,2.9,81.1,9.4,0.8
10/16/2017,8:00,8.58,2113,-114,8.64,37.06,10.8,3,81,9.4,0.8
10/16/2017,8:15,8.57,2113,-114.1,8.64,37.19,11.1,3.1,80.9,9.39,0.8
10/16/2017,8:30,8.52,2113,-114.2,8.64,35.81,10.7,2.9,81,9.41,0.8
10/16/2017,8:45,8.53,2113,-114.2,8.64,34.75,10.6,2.9,81.1,9.42,0.8
10/16/2017,9:00,8.54,2113,-114.3,8.65,38.15,10.8,3,81.3,9.43,0.8
10/16/2017,9:15,8.56,2113,-114.3,8.65,35.38,10.7,2.9,81.3,9.43,0.8
10/16/2017,9:30,8.57,2112,-114.2,8.64,36.98,10.3,2.8,81.3,9.43,0.8
10/16/2017,9:45,8.58,2112,-114.3,8.65,36.78,10.7,3,81.3,9.43,0.8
10/16/2017,10:00,8.57,2113,-114.5,8.65,35.13,10.8,3,81.9,9.5,0.8
10/16/2017,10:15,8.59,2113,-114.6,8.65,35.31,11.1,3,82.1,9.52,0.8
10/16/2017,10:30,8.61,2113,-114.8,8.65,34.84,11.3,3.1,82.4,9.55,0.8
10/16/2017,10:45,8.68,2112,-114.7,8.65,35.49,10.8,3,82.5,9.55,0.8
10/16/2017,11:00,8.71,2113,-114.7,8.65,35.9,11,3,82.6,9.54,0.8
10/16/2017,11:15,8.72,2112,-115,8.66,34.99,11.1,3.1,83,9.6,0.8
10/16/2017,11:30,8.8,2112,-115,8.66,34.92,10.5,2.9,83.4,9.63,0.8
10/16/2017,11:45,8.8,2111,-115,8.66,34.44,10.3,2.8,83.4,9.62,0.8
10/16/2017,12:00,8.85,2112,-115.2,8.66,34.28,10.2,2.8,84,9.67,0.8
10/16/2017,12:15,8.8,2112,-115.2,8.66,34.2,10.2,2.8,83.9,9.68,0.8
10/16/2017,12:30,8.83,2113,-115.2,8.66,33.98,10,2.8,84.2,9.71,0.8
10/16/2017,12:45,8.79,2113,-115.4,8.66,33.91,10.4,2.9,84.2,9.71,0.8
10/16/2017,13:00,8.91,2112,-115.3,8.66,36.14,10.2,2.8,84.3,9.69,0.8
10/16/2017,13:15,8.93,2109,-115.7,8.67,34.51,9.9,2.7,85,9.77,0.8
10/16/2017,13:30,9.2,2113,-115.5,8.66,32.67,9.8,2.7,85,9.71,0.8
10/16/2017,13:45,8.98,2109,-115.6,8.67,34.43,10,2.8,85.1,9.78,0.8
10/16/2017,14:00,9.16,2110,-115.7,8.67,32.98,9.4,2.6,85.5,9.77,0.8
10/16/2017,14:15,9.22,2115,-115.8,8.67,33.79,9.3,2.6,86.3,9.86,0.7
10/16/2017,14:30,9.38,2112,-115.8,8.67,32.78,9.1,2.5,86.7,9.86,0.7
10/16/2017,14:45,9.08,2111,-115.9,8.67,33.25,9.6,2.6,85.4,9.79,0.8
10/16/2017,15:00,9.28,2115,-115.8,8.67,31.75,9.2,2.5,85.9,9.79,0.8
10/16/2017,15:15,9.48,2114,-116,8.67,33.12,9,2.5,86.4,9.8,0.7
10/16/2017,15:30,10.11,2107,-116.1,8.67,31.56,7.9,2.2,88.3,9.87,0.6
10/16/2017,15:45,9.9,2109,-116.1,8.67,32.24,8.4,2.3,88.3,9.92,0.7
10/16/2017,16:00,10,2118,-116,8.67,31.93,8.7,2.4,88.7,9.95,0.7
10/16/2017,16:15,10.3,2119,-115.8,8.66,31.52,8.1,2.3,88.2,9.82,0.7
10/16/2017,16:30,9.7,2102,-115.5,8.66,34.48,9.3,2.6,86,9.71,0.7
10/16/2017,16:45,9.37,2111,-115.6,8.67,34.49,10.3,2.8,85.3,9.71,0.8
10/16/2017,17:00,9.77,2113,-116.4,8.68,32.55,9.7,2.7,87.2,9.82,0.8
10/16/2017,17:15,9.88,2103,-116.3,8.67,31.93,9.4,2.6,88.4,9.94,0.7
10/16/2017,17:30,9.67,2106,-116.4,8.68,32.22,9.4,2.6,87.4,9.87,0.7
10/16/2017,17:45,9.96,2108,-116.4,8.68,32.98,9.7,2.7,88.1,9.89,0.7
10/16/2017,18:00,9.82,2112,-116.5,8.68,32.56,9.8,2.7,88.3,9.94,0.7
10/16/2017,18:15,10.05,2108,-116.2,8.67,32.96,9.3,2.6,88.1,9.86,0.7
10/16/2017,18:30,9.93,2112,-116,8.67,33.2,9.5,2.6,87.4,9.82,0.7
10/16/2017,18:45,9.94,2112,-116,8.67,33.21,9.6,2.6,87.6,9.83,0.7
10/16/2017,19:00,9.95,2110,-115.9,8.67,32.89,9.6,2.6,87.4,9.81,0.7
10/16/2017,19:15,9.64,2110,-115.3,8.66,37.07,10.4,2.9,85.3,9.64,0.8
10/16/2017,19:30,9.66,2111,-115.4,8.66,35.86,10.5,2.9,85.6,9.67,0.8
10/16/2017,19:45,9.62,2111,-115.2,8.66,36.29,10.7,2.9,85.4,9.66,0.8
10/16/2017,20:00,9.62,2111,-115.2,8.66,35.02,10.7,2.9,85.3,9.65,0.8
10/16/2017,20:15,9.59,2111,-115.2,8.66,34.94,10.7,2.9,85.3,9.65,0.8
10/16/2017,20:30,9.56,2112,-115.2,8.66,34.44,10.7,3,85.2,9.66,0.8
10/16/2017,20:45,9.55,2112,-115.2,8.66,34,10.7,3,85.2,9.65,0.7
10/16/2017,21:00,9.53,2112,-115.2,8.66,34.74,10.9,3,85,9.64,0.8
10/16/2017,21:15,9.51,2112,-115.1,8.66,35.31,11,3,85,9.64,0.8
10/16/2017,21:30,9.49,2113,-115.1,8.65,34.4,11.1,3,84.9,9.64,0.8
10/16/2017,21:45,9.47,2113,-115,8.65,34.67,11,3,84.7,9.62,0.8
10/16/2017,22:00,9.45,2113,-115,8.65,35.34,10.9,3,84.5,9.6,0.8
10/16/2017,22:15,9.45,2113,-115,8.65,35.34,11,3,84.4,9.59,0.8
10/16/2017,22:30,9.4,2113,-115,8.65,34.08,11,3,84.4,9.59,0.8
10/16/2017,22:45,9.39,2113,-114.9,8.65,34.51,11.2,3.1,84.2,9.58,0.8
10/16/2017,23:00,9.4,2113,-114.9,8.65,35.14,11,3,84.3,9.58,0.8
10/16/2017,23:15,9.39,2113,-114.8,8.65,36.2,10.9,3,84.1,9.57,0.8
10/16/2017,23:30,9.38,2113,-114.8,8.65,36.35,10.8,3,84,9.56,0.8
10/16/2017,23:45,9.38,2113,-114.8,8.65,36.49,11,3,83.9,9.55,0.8
10/17/2017,0:00,9.37,2113,-114.8,8.65,36.52,11,3,83.7,9.53,0.8
10/17/2017,0:15,9.32,2113,-114.8,8.65,35.85,11.5,3.2,83.6,9.52,0.8
10/17/2017,0:30,9.35,2114,-114.6,8.65,36.62,11.9,3.3,83.5,9.5,0.8
10/17/2017,0:45,9.33,2113,-114.6,8.65,36.64,11.3,3.1,83.3,9.49,0.8
10/17/2017,1:00,9.32,2114,-114.6,8.65,36.94,11.4,3.1,83.2,9.48,0.8
10/17/2017,1:15,9.28,2113,-114.6,8.65,36.04,12.4,3.4,83.1,9.48,0.8
10/17/2017,1:30,9.3,2114,-114.5,8.65,37.18,11.7,3.2,82.7,9.43,0.8
10/17/2017,1:45,9.29,2114,-114.5,8.64,36.1,12.2,3.3,82.6,9.41,0.9
10/17/2017,2:00,9.27,2114,-114.4,8.64,37.35,11.8,3.2,82.5,9.41,0.9
10/17/2017,2:15,9.25,2114,-114.5,8.65,36.85,12.6,3.5,82.5,9.42,0.9
10/17/2017,2:30,9.22,2114,-114.4,8.64,36.57,12.1,3.3,82.5,9.42,0.8
10/17/2017,2:45,9.22,2115,-114.4,8.64,34.48,11.8,3.2,82.2,9.38,0.9
10/17/2017,3:00,9.21,2115,-114.4,8.64,36.9,12.7,3.5,82.2,9.39,1
10/17/2017,3:15,9.18,2114,-114.4,8.64,37.22,12.2,3.3,82.2,9.4,0.9
10/17/2017,3:30,9.18,2114,-114.4,8.65,34.65,11.2,3.1,82.4,9.42,0.8
10/17/2017,3:45,9.18,2114,-114.5,8.65,36.98,11.2,3.1,82.3,9.41,0.8
10/17/2017,4:00,9.14,2114,-114.5,8.65,35.37,10.8,3,82.5,9.43,0.8
10/17/2017,4:15,9.14,2114,-114.5,8.65,32.42,10.7,3,82.4,9.43,0.8
10/17/2017,4:30,9.16,2114,-114.4,8.64,36.21,11.5,3.2,82.3,9.41,0.8
10/17/2017,4:45,9.15,2114,-114.4,8.64,36.27,11.8,3.2,82.1,9.39,0.8
10/17/2017,5:00,9.14,2114,-114.3,8.64,36.42,11.9,3.3,82,9.38,0.8
10/17/2017,5:15,9.13,2114,-114.2,8.64,38.22,11.3,3.1,81.6,9.34,0.9
10/17/2017,5:30,9.09,2114,-114.3,8.64,36.37,11.5,3.2,81.7,9.36,0.9
10/17/2017,5:45,9.09,2114,-114.2,8.64,36.54,12.4,3.4,81.5,9.33,0.9
10/17/2017,6:00,9.06,2113,-114.2,8.64,36.74,11.5,3.2,81.4,9.33,0.8
10/17/2017,6:15,9.02,2114,-114.1,8.64,36.35,11.4,3.1,81.4,9.34,0.8
10/17/2017,6:30,9.02,2114,-114.2,8.64,35.51,11.2,3.1,81.5,9.35,0.8
10/17/2017,6:45,8.96,2114,-114.2,8.64,35.24,11.5,3.1,81.5,9.36,0.8
10/17/2017,7:00,8.98,2114,-114.2,8.64,35.98,11.3,3.1,81.5,9.36,0.8
10/17/2017,7:15,8.96,2114,-114.1,8.64,37.43,10.8,3,81.3,9.34,0.8
10/17/2017,7:30,8.98,2114,-114.1,8.64,37,10.9,3,81.2,9.33,0.8
10/17/2017,7:45,8.95,2114,-114.2,8.64,36.43,11,3,81.2,9.33,0.8
10/17/2017,8:00,8.91,2114,-114.1,8.64,35.69,10.4,2.9,81.3,9.35,0.8
10/17/2017,8:15,8.96,2113,-114,8.64,37.44,10.3,2.8,81,9.3,0.8
10/17/2017,8:30,8.92,2113,-114,8.64,37.91,10.3,2.8,81,9.31,0.8
10/17/2017,8:45,8.89,2113,-114.1,8.64,36.14,10.2,2.8,81.2,9.34,0.8
10/17/2017,9:00,8.88,2113,-114.2,8.64,35.77,10,2.8,81.3,9.37,0.8
10/17/2017,9:15,8.89,2113,-114.2,8.64,36.66,10.3,2.8,81.3,9.35,0.8
10/17/2017,9:30,8.9,2113,-114.3,8.64,37.36,9.8,2.7,81.5,9.38,0.8
10/17/2017,9:45,8.92,2112,-114.2,8.64,38.28,9.7,2.7,81.3,9.36,0.8
10/17/2017,10:00,8.94,2112,-114.3,8.64,38.21,9.7,2.7,81.4,9.36,0.8
10/17/2017,10:15,8.96,2112,-114.3,8.64,37.43,9.9,2.7,81.6,9.38,0.8
10/17/2017,10:30,8.97,2112,-114.4,8.65,36.53,10,2.8,81.8,9.4,0.7
10/17/2017,10:45,9.04,2112,-114.6,8.65,35.64,9.9,2.7,82.2,9.43,0.8
10/17/2017,11:00,9.07,2112,-114.7,8.65,34.75,9.9,2.7,82.5,9.45,0.8
10/17/2017,11:15,9.03,2112,-114.6,8.65,35.13,10.1,2.8,82.2,9.43,0.8
10/17/2017,11:30,9.13,2112,-114.9,8.65,34.57,10.5,2.9,83,9.5,0.8
10/17/2017,11:45,9.19,2111,-115.1,8.66,33.99,10.4,2.9,83.4,9.53,0.8
10/17/2017,12:00,9.31,2111,-115.1,8.66,34,10.1,2.8,83.6,9.53,0.7
10/17/2017,12:15,9.4,2112,-115.2,8.66,33.71,10,2.8,84,9.55,0.8
10/17/2017,12:30,9.57,2111,-115.4,8.66,32.77,9.6,2.7,84.6,9.58,0.7
10/17/2017,12:45,9.63,2111,-115.6,8.66,33.14,9.5,2.6,84.9,9.6,0.7
10/17/2017,13:00,9.65,2111,-115.6,8.66,32.72,10.1,2.8,85,9.61,0.8
10/17/2017,13:15,9.39,2112,-115.5,8.66,33.72,10.6,2.9,84.3,9.59,0.8
10/17/2017,13:30,9.32,2112,-115.3,8.66,33.88,10.3,2.8,84.2,9.59,0.8
10/17/2017,13:45,9.66,2111,-115.9,8.67,33.5,10.3,2.8,85.7,9.68,0.8
10/17/2017,14:00,9.7,2112,-116,8.67,33.16,10.6,2.9,85.8,9.69,0.8
10/17/2017,14:15,9.65,2110,-116.1,8.67,32.76,10.3,2.8,86,9.72,0.8
10/17/2017,14:30,9.85,2112,-116.2,8.67,33.38,10.3,2.8,86.6,9.74,0.8
10/17/2017,14:45,9.71,2111,-116.1,8.67,33.34,10.2,2.8,86.2,9.73,0.8
10/17/2017,15:00,10.05,2106,-116.4,8.68,32.97,9.7,2.7,87.4,9.78,0.8
10/17/2017,15:15,9.91,2113,-116.5,8.68,32.87,10,2.8,87.3,9.81,0.8
10/17/2017,15:30,9.54,2110,-116.2,8.67,33.29,11.7,3.2,86,9.75,0.8
10/17/2017,15:45,10.04,2111,-116.5,8.68,33.14,9.8,2.7,87.4,9.79,0.7
10/17/2017,16:00,9.87,2106,-116.6,8.68,34.04,10.5,2.9,87.1,9.8,0.7
10/17/2017,16:15,9.81,2107,-116.4,8.68,33.37,11.1,3,86.3,9.72,0.8
10/17/2017,16:30,9.55,2114,-116.3,8.68,32.86,11.8,3.2,86.5,9.8,0.8
10/17/2017,16:45,9.53,2111,-116.4,8.68,32.12,11.7,3.2,86.7,9.82,0.8
10/17/2017,17:00,9.57,2108,-116.4,8.68,33.22,11.4,3.1,86.4,9.79,0.8
10/17/2017,17:15,9.6,2111,-116.7,8.68,33.04,12.2,3.3,87.1,9.86,0.8
10/17/2017,17:30,9.59,2112,-116.8,8.68,32.74,12.2,3.3,87.3,9.88,0.8
10/17/2017,17:45,9.64,2110,-116.8,8.68,33.14,10.5,2.9,87.4,9.89,0.8
10/17/2017,18:00,9.76,2112,-116.8,8.68,32.13,11.6,3.2,87.4,9.85,0.8
10/17/2017,18:15,9.72,2110,-116.6,8.68,32.76,11.8,3.2,86.5,9.76,0.8
10/17/2017,18:30,9.79,2110,-116.6,8.68,32.87,11.5,3.2,86.9,9.79,0.8
10/17/2017,18:45,9.96,2110,-116.6,8.68,31.51,11.7,3.2,87.3,9.8,0.8
10/17/2017,19:00,9.72,2112,-116.4,8.68,32.16,12.3,3.4,86.6,9.77,1
10/17/2017,19:15,9.95,2108,-116.4,8.68,30.9,12.3,3.4,86.8,9.74,0.8
10/17/2017,19:30,10.05,2111,-116.4,8.68,31.2,12.7,3.5,86.9,9.74,1
10/17/2017,19:45,10.01,2107,-116.3,8.67,31.2,11.7,3.2,86.3,9.67,0.8
10/17/2017,20:00,10,2110,-116.3,8.67,30.28,18.2,4.9,86,9.64,1.1
10/17/2017,20:15,9.68,2107,-116.2,8.67,32.06,17.9,4.8,85.3,9.64,1.1
10/17/2017,20:30,9.84,2112,-116.3,8.67,30.94,12.4,3.4,86,9.68,0.8
10/17/2017,20:45,10.05,2110,-116.2,8.67,29.59,11.9,3.3,86.8,9.72,0.9
10/17/2017,21:00,9.51,2109,-115.9,8.67,32.89,12.7,3.5,85.2,9.66,0.8
10/17/2017,21:15,9.47,2111,-116,8.67,32.48,12.6,3.4,85.5,9.71,0.8
10/17/2017,21:30,9.36,2110,-115.7,8.67,32.16,11.9,3.3,84.8,9.65,0.8
10/17/2017,21:45,9.47,2109,-115.9,8.67,31.22,12.3,3.4,85.2,9.67,0.8
10/17/2017,22:00,9.56,2109,-116.1,8.67,29.87,12.2,3.3,85.5,9.69,0.8
10/17/2017,22:15,9.58,2113,-116,8.67,30.63,11.2,3.1,86.1,9.75,0.8
10/17/2017,22:30,9.33,2112,-115.4,8.66,31.77,12.6,3.4,84,9.57,0.8
10/17/2017,22:45,9.36,2111,-115.5,8.66,30.98,14.6,4,84.5,9.62,0.8
10/17/2017,23:00,9.48,2112,-115.9,8.67,30.28,11.9,3.3,85.2,9.67,0.8
10/17/2017,23:15,9.64,2110,-116,8.67,29.02,12.4,3.4,85.9,9.71,0.8
10/17/2017,23:30,9.44,2111,-115.3,8.66,31.14,12.4,3.4,84.1,9.56,0.8
10/17/2017,23:45,9.48,2112,-115.7,8.67,29.55,12.5,3.4,84.2,9.56,1
10/18/2017,0:00,9.49,2112,-115.6,8.66,29.4,12.6,3.4,84,9.54,0.9
10/18/2017,0:15,9.82,2112,-116.1,8.67,28.29,19.6,5.3,85.7,9.65,0.8
10/18/2017,0:30,10.13,2111,-116.4,8.67,26.35,11.7,3.2,87.2,9.74,0.8
10/18/2017,0:45,10.01,2112,-116.2,8.67,27.54,10.8,3,87.1,9.76,0.7
10/18/2017,1:00,9.94,2111,-116.1,8.67,27.51,10,2.8,86.6,9.72,0.7
10/18/2017,1:15,9.75,2109,-115.5,8.66,30.08,10.8,3,84.8,9.56,0.8
10/18/2017,1:30,9.72,2110,-115.5,8.66,29.77,10.5,2.9,84.8,9.57,0.8
10/18/2017,1:45,9.6,2111,-114.9,8.65,31.23,11.2,3.1,83.2,9.42,0.8
10/18/2017,2:00,9.66,2111,-115.2,8.66,29.42,10.6,2.9,84.2,9.51,0.8
10/18/2017,2:15,9.65,2111,-115.2,8.66,29.79,10.7,2.9,84.2,9.52,0.7
10/18/2017,2:30,9.58,2112,-115.2,8.66,28.97,11.1,3.1,83.9,9.5,0.8
10/18/2017,2:45,9.57,2112,-115.1,8.65,29.3,11.3,3.1,83.6,9.47,0.8
10/18/2017,3:00,9.53,2111,-115.1,8.65,30.03,10.9,3,83.5,9.47,0.8
10/18/2017,3:15,9.51,2112,-115,8.65,29.75,11.2,3.1,83.2,9.44,0.8
10/18/2017,3:30,9.5,2111,-114.8,8.65,30.37,11.8,3.2,82.9,9.41,0.8
10/18/2017,3:45,9.47,2112,-114.9,8.65,30.08,11.5,3.2,82.7,9.39,0.8
10/18/2017,4:00,9.45,2112,-114.8,8.65,30.32,11.5,3.2,82.6,9.38,0.8
10/18/2017,4:15,9.43,2112,-114.8,8.65,30.82,11.1,3.1,82.5,9.37,0.8
10/18/2017,4:30,9.4,2112,-114.5,8.64,31.66,11.2,3.1,81.9,9.32,0.8
10/18/2017,4:45,9.39,2111,-114.4,8.64,32.23,11.3,3.1,81.7,9.3,0.8
10/18/2017,5:00,9.38,2112,-114.4,8.64,32.13,11.2,3.1,81.7,9.3,0.8
10/18/2017,5:15,9.37,2112,-114.4,8.64,31.99,11.4,3.1,81.5,9.27,0.8
10/18/2017,5:30,9.36,2112,-114.4,8.64,31.55,11.4,3.1,81.4,9.27,0.8
10/18/2017,5:45,9.33,2112,-114.4,8.64,31.52,11.8,3.2,81.4,9.27,0.8
10/18/2017,6:00,9.31,2112,-114.4,8.64,31.78,12.1,3.3,81.2,9.26,0.8
10/18/2017,6:15,9.31,2112,-114.4,8.64,32.33,11.1,3,81.1,9.24,0.8
10/18/2017,6:30,9.28,2112,-114.4,8.64,32.79,11.4,3.1,81,9.23,0.8
10/18/2017,6:45,9.28,2112,-114.2,8.64,33.52,11.2,3.1,80.8,9.21,0.8
10/18/2017,7:00,9.27,2112,-114.2,8.64,33.72,11.3,3.1,80.6,9.2,0.8
10/18/2017,7:15,9.24,2112,-114.2,8.64,33.92,11.2,3.1,80.4,9.18,0.8
10/18/2017,7:30,9.21,2112,-114.1,8.64,34.37,11.4,3.1,80.3,9.17,0.8
10/18/2017,7:45,9.21,2112,-114.1,8.64,34.42,12.3,3.4,80.2,9.16,0.8
10/18/2017,8:00,9.22,2112,-114,8.64,35.05,11.6,3.2,80,9.13,0.8
10/18/2017,8:15,9.21,2112,-114.1,8.64,35.16,10.8,3,79.9,9.13,0.8
10/18/2017,8:30,9.19,2113,-114.1,8.64,34.51,10.9,3,80,9.14,0.8
10/18/2017,8:45,9.19,2113,-114.1,8.64,35.08,10.9,3,80,9.15,0.8
10/18/2017,9:00,9.19,2112,-114.1,8.64,35.43,10.6,2.9,80,9.14,0.7
10/18/2017,9:15,9.18,2112,-114.3,8.64,34.94,10.8,3,80.3,9.18,0.8
10/18/2017,9:30,9.19,2112,-114.3,8.64,34.45,10.8,3,80.6,9.21,0.8
10/18/2017,9:45,9.21,2112,-114.3,8.64,35.05,10.3,2.8,80.5,9.2,0.8
10/18/2017,10:00,9.23,2112,-114.4,8.64,35.38,10.3,2.9,80.7,9.22,0.8
10/18/2017,10:15,9.24,2112,-114.5,8.64,34.62,10.4,2.9,80.9,9.24,0.8
10/18/2017,10:30,9.27,2112,-114.5,8.65,34.46,10.3,2.8,81,9.24,0.8
10/18/2017,10:45,9.31,2112,-114.5,8.65,34.09,10.3,2.8,81.2,9.26,0.8
10/18/2017,11:00,9.31,2112,-114.7,8.65,34.17,10.9,3,81.4,9.27,0.8
10/18/2017,11:15,9.32,2112,-114.7,8.65,34.43,11,3,81.6,9.29,0.8
10/18/2017,11:30,9.58,2113,-114.9,8.65,33.16,9.9,2.7,82.4,9.33,0.8
10/18/2017,11:45,9.46,2113,-114.8,8.65,34,10.7,2.9,82.1,9.32,0.8
10/18/2017,12:00,9.55,2113,-114.9,8.65,33.43,10.4,2.9,82.1,9.31,0.8
10/18/2017,12:15,9.64,2112,-115.2,8.66,33.54,11.1,3,82.9,9.37,0.8
10/18/2017,12:30,9.52,2114,-115.1,8.66,32.86,11.3,3.1,82.7,9.37,0.8
10/18/2017,12:45,9.66,2112,-115.4,8.66,32.63,11,3,83.4,9.42,0.8
10/18/2017,13:00,9.42,2112,-115.1,8.66,33.88,11.4,3.1,82.4,9.37,0.8
10/18/2017,13:15,9.68,2111,-115.8,8.67,33.27,11.1,3.1,84.1,9.5,0.8
10/18/2017,13:30,9.53,2111,-115.8,8.67,33.99,11.8,3.2,84.1,9.54,0.8
10/18/2017,13:45,9.37,2113,-115.4,8.66,34.04,11.4,3.1,83.3,9.48,0.8
10/18/2017,14:00,9.48,2112,-115.9,8.67,33.45,11.6,3.2,84.6,9.61,0.9
10/18/2017,14:15,9.62,2113,-116.2,8.67,31.98,11,3,85.3,9.65,0.8
10/18/2017,14:30,9.66,2112,-116.3,8.68,32.06,11.1,3,85.6,9.67,0.8
10/18/2017,14:45,9.56,2112,-116.3,8.68,31.8,11.2,3.1,85.5,9.69,0.9
10/18/2017,15:00,9.51,2112,-116.2,8.68,32.81,11.9,3.3,85.5,9.69,0.8
10/18/2017,15:15,9.49,2112,-116,8.67,33,11.1,3.1,85.4,9.69,0.8
10/18/2017,15:30,9.47,2113,-116.1,8.67,33.36,11.3,3.1,85.3,9.69,0.8
10/18/2017,15:45,9.54,2113,-116.5,8.68,33.02,11.4,3.1,86,9.74,0.8
10/18/2017,16:00,9.52,2112,-116.5,8.68,33.3,10.6,2.9,86,9.75,0.8
10/18/2017,16:15,9.54,2113,-116.5,8.68,32.73,11.6,3.2,86.1,9.76,0.8
10/18/2017,16:30,9.57,2113,-116.8,8.69,32.26,11.1,3.1,86.8,9.83,0.8
10/18/2017,16:45,9.61,2113,-116.7,8.68,31.1,10.4,2.9,86.7,9.81,0.9
10/18/2017,17:00,9.62,2113,-116.9,8.69,32.39,10.9,3,86.9,9.84,0.8
10/18/2017,17:15,9.57,2114,-116.8,8.69,32.22,11.4,3.1,87.2,9.88,0.8
10/18/2017,17:30,9.6,2113,-117,8.69,32.31,11.6,3.2,87.7,9.93,0.8
10/18/2017,17:45,9.64,2113,-117,8.69,32.52,11.7,3.2,87.7,9.91,0.8
10/18/2017,18:00,9.72,2113,-117,8.69,31.37,11.5,3.1,87.5,9.88,0.8
10/18/2017,18:15,9.84,2109,-117,8.69,33.38,10.2,2.8,87.2,9.81,0.7
10/18/2017,18:30,10.55,2110,-116.9,8.68,30.21,9.5,2.6,88.6,9.8,0.7
10/18/2017,18:45,10.69,2110,-116.8,8.68,29.29,9.6,2.6,88.3,9.74,0.7
10/18/2017,19:00,10.86,2113,-117,8.68,28.77,9.8,2.7,89.1,9.79,0.7
10/18/2017,19:15,10.47,2115,-116.6,8.68,30.08,10.1,2.8,88,9.76,0.7
10/18/2017,19:30,10.62,2112,-116.4,8.67,27.13,10.2,2.8,87.7,9.69,0.7
10/18/2017,19:45,10.77,2111,-116.7,8.68,27.35,10,2.8,88.3,9.72,0.7
10/18/2017,20:00,10.82,2111,-116.5,8.67,28.59,10.4,2.9,88,9.68,0.7
10/18/2017,20:15,10.6,2110,-116.2,8.67,29.17,10.3,2.8,87,9.62,0.7
