Time America/Boise UTC-06:00,Temperature C,Sp Cond uS/cm,pH mV,pH,Turbidity NTU,Chlorophyll ug/L,Chlorophyll RFU,ODOSat %,ODO mg/L,BGA-Phycocyanin RFU,Wiper Pos V,Cable Pwr V,Battery V
4/13/2018 22:45,8.41,1880,-117.9,8.48,199.82,16.2,4.4,83.4,9.72,1.3,1,12,5.6
4/13/2018 23:00,8.4,1883,-117.9,8.48,203.65,16.3,4.5,83.4,9.72,1.2,1,12,5.6
4/13/2018 23:15,8.37,1885,-117.9,8.48,204.42,16.3,4.4,83.4,9.73,1.2,1,12,5.6
4/13/2018 23:30,8.35,1887,-118,8.48,193.98,16.2,4.4,83.4,9.73,1.2,1,12,5.6
4/13/2018 23:45,8.35,1888,-118,8.48,189.66,16.1,4.4,83.4,9.73,1.2,1,12,5.6
4/14/2018 0:00,8.33,1890,-118,8.48,179.05,15.9,4.3,83.3,9.72,1.1,1,12,5.6
4/14/2018 0:15,8.32,1892,-118,8.48,169.42,15.8,4.3,83.3,9.73,1.1,1,12,5.6
4/14/2018 0:30,8.3,1893,-118,8.48,162.66,15.8,4.3,83.3,9.73,1.1,1,12,5.6
4/14/2018 0:45,8.29,1894,-118,8.48,165.47,15.4,4.2,83.3,9.73,1,1,12,5.6
4/14/2018 1:00,8.29,1895,-118,8.48,155.92,15.7,4.3,83.2,9.72,1.1,1,12,5.6
4/14/2018 1:15,8.24,1896,-118,8.48,135.3,15.2,4.1,83.1,9.73,1,1,12,5.6
4/14/2018 1:30,8.24,1898,-118,8.48,129.05,15.3,4.2,83.1,9.73,1,1,12,5.6
4/14/2018 1:45,8.24,1900,-118.1,8.48,128.77,15.4,4.2,83.2,9.73,1,1,12,5.6
4/14/2018 2:00,8.21,1901,-118.1,8.48,123.99,15.7,4.3,83.1,9.73,1,1,12,5.6
4/14/2018 2:15,8.17,1903,-118.1,8.48,109.78,15.5,4.2,82.9,9.72,1,1,12,5.6
4/14/2018 2:30,8.17,1905,-118.1,8.48,121.08,15.5,4.2,82.9,9.72,1,1,12,5.6
4/14/2018 2:45,8.13,1907,-118.1,8.48,121.33,15.1,4.1,82.9,9.73,0.9,1,12,5.6
4/14/2018 3:00,8.13,1908,-118.2,8.48,112.12,15.4,4.2,82.9,9.72,0.9,1,12,5.6
4/14/2018 3:15,8.11,1910,-118.2,8.48,113.24,15.7,4.3,82.9,9.73,0.9,1,12,5.6
4/14/2018 3:30,8.1,1911,-118.2,8.48,109.33,15.4,4.2,82.9,9.73,0.9,1,12,5.6
4/14/2018 3:45,8.11,1912,-118.3,8.49,111.28,15.7,4.3,82.8,9.72,0.9,1,12,5.6
4/14/2018 4:00,8.1,1912,-118.3,8.49,119.24,15.6,4.3,82.8,9.72,0.9,1,12,5.6
4/14/2018 4:15,8.09,1912,-118.3,8.48,109.29,15.9,4.3,82.8,9.72,1,1,12,5.6
4/14/2018 4:30,8.06,1914,-118.3,8.49,107.82,15.8,4.3,82.8,9.73,1,1,12,5.6
4/14/2018 4:45,8.04,1914,-118.3,8.49,109.59,15.8,4.3,82.7,9.72,1,1,12,5.6
4/14/2018 5:00,8.04,1914,-118.3,8.49,103.69,16,4.4,82.7,9.73,1,1,12,5.6
4/14/2018 5:15,7.97,1914,-118.4,8.49,94.7,16.4,4.5,82.6,9.73,1,1,12,5.6
4/14/2018 5:30,7.99,1915,-118.4,8.49,100.37,16.1,4.4,82.6,9.72,0.9,1,12,5.6
4/14/2018 5:45,7.98,1915,-118.4,8.49,101.03,16.2,4.4,82.5,9.72,1,1,12,5.6
4/14/2018 6:00,7.97,1915,-118.4,8.49,102.48,16.1,4.4,82.5,9.72,1,1,12,5.6
4/14/2018 6:15,7.95,1915,-118.4,8.49,102.06,16.5,4.5,82.5,9.73,0.9,1,12,5.6
4/14/2018 6:30,7.93,1916,-118.5,8.49,96.43,17,4.6,82.5,9.73,0.9,1,12,5.6
4/14/2018 6:45,7.89,1916,-118.4,8.49,100.92,16,4.4,82.4,9.73,0.9,1,12,5.6
4/14/2018 7:00,7.87,1916,-118.5,8.49,90.93,17.2,4.7,82.4,9.73,1,1,12,5.6
4/14/2018 7:15,7.87,1916,-118.6,8.49,89.63,17.9,4.9,82.4,9.73,1,1,12,5.6
4/14/2018 7:30,7.87,1916,-118.5,8.49,90.73,15.7,4.3,82.4,9.73,0.9,1,13,5.6
4/14/2018 7:45,7.85,1916,-118.6,8.49,88.9,15.7,4.3,82.5,9.74,0.9,1,13,5.6
4/14/2018 8:00,7.86,1916,-118.6,8.49,89.29,15.1,4.1,82.4,9.74,0.9,1,13,5.6
4/14/2018 8:15,7.84,1917,-118.6,8.49,88.15,16.2,4.4,82.6,9.76,0.9,1,13,5.6
4/14/2018 8:30,7.84,1917,-118.7,8.49,86.34,15.7,4.3,82.6,9.77,0.9,1,13,5.6
4/14/2018 8:45,7.86,1917,-118.6,8.49,86.94,16.1,4.4,82.6,9.75,0.9,1,14,5.6
4/14/2018 9:00,7.86,1917,-118.7,8.49,82.04,17.5,4.8,82.6,9.76,0.9,1,14,5.6
4/14/2018 9:15,7.87,1917,-118.8,8.5,83.96,17.5,4.8,82.7,9.77,0.9,1,14,5.6
4/14/2018 9:30,7.89,1916,-118.9,8.5,80.33,17.4,4.8,83,9.79,0.9,1,14,5.6
4/14/2018 9:45,7.89,1916,-118.9,8.5,80.02,20.6,5.6,83,9.79,1,1,14,5.6
4/14/2018 10:00,7.88,1916,-118.9,8.5,76.77,19,5.2,83.1,9.8,1,1,14,5.6
4/14/2018 10:15,7.89,1916,-119,8.5,77.48,20.2,5.5,83.2,9.82,1,1,14,5.6
4/14/2018 10:30,7.88,1917,-119,8.5,76.27,19.9,5.4,83.2,9.82,1,1,14,5.6
4/14/2018 10:45,7.89,1916,-119.1,8.5,75.53,19.6,5.4,83.5,9.86,1,1,14,5.6
4/14/2018 11:00,7.88,1917,-119,8.5,75.47,17.7,4.8,83.4,9.85,0.9,1,14,5.6
4/14/2018 11:15,7.89,1916,-119.3,8.5,73.73,19.2,5.2,83.8,9.88,1,1,14,5.6
4/14/2018 11:30,7.92,1916,-119.5,8.51,72.45,19.4,5.3,84.5,9.97,1,1,13,5.6
4/14/2018 11:45,7.93,1916,-119.6,8.51,72.08,17.3,4.7,84.6,9.98,1,1,13,5.6
4/14/2018 12:00,7.95,1916,-119.8,8.52,71.44,17.8,4.9,85.2,10.04,1,1,13,5.6
4/14/2018 12:15,8.03,1915,-120.3,8.52,72.19,17.6,4.8,86.1,10.12,0.9,1,13,5.6
4/14/2018 12:30,8.38,1910,-120.3,8.52,67.49,15.8,4.3,86.8,10.12,0.8,1,13,5.6
4/14/2018 12:45,8.23,1914,-120.6,8.53,70.37,15.2,4.2,86.8,10.17,0.8,1,13,5.6
4/14/2018 13:00,8.68,1924,-120.7,8.53,69.74,14.4,3.9,88.2,10.22,0.8,1,13,5.6
4/14/2018 13:15,8.96,1916,-120.9,8.53,65.76,14.3,3.9,88.6,10.19,0.8,1,13,5.6
4/14/2018 13:30,9,1913,-121.1,8.53,66.56,15.1,4.1,89,10.22,0.8,1,13,5.6
4/14/2018 13:45,9.08,1917,-121.1,8.53,66.77,15.7,4.3,89.2,10.23,0.8,1,13,5.6
4/14/2018 14:00,9,1911,-121.1,8.53,63.83,14.3,3.9,89.6,10.3,0.9,1,13,5.6
4/14/2018 14:15,9.31,1914,-121.1,8.53,63.53,14.9,4.1,89.6,10.22,0.8,1,13,5.6
4/14/2018 14:30,8.99,1910,-121.2,8.53,64.35,15.6,4.3,89.1,10.24,0.9,1,13,5.6
4/14/2018 14:45,9.07,1916,-121.2,8.54,65.2,16.1,4.4,89.6,10.28,0.9,1,13,5.6
4/14/2018 15:00,9.33,1914,-121.2,8.53,64.36,16.1,4.4,90.3,10.29,0.8,1,13,5.6
4/14/2018 15:15,9.31,1917,-121.4,8.54,63.3,16,4.4,90.6,10.33,0.8,1,13,5.6
4/14/2018 15:30,9.6,1916,-121.6,8.54,63.47,14,3.8,91.6,10.37,0.8,1,13,5.6
4/14/2018 15:45,9.57,1916,-121.6,8.54,65.2,15.5,4.2,92.2,10.45,0.8,1,13,5.6
4/14/2018 16:00,8.88,1904,-121.7,8.55,65.06,16,4.4,89.6,10.32,0.8,1,14,5.6
4/14/2018 16:15,9.57,1913,-121.6,8.54,60.99,14.6,4,91.8,10.4,0.8,1,14,5.6
4/14/2018 16:30,9.68,1919,-121.8,8.54,65.35,14,3.8,92.6,10.47,0.7,1,14,5.6
4/14/2018 16:45,10.06,1927,-121.9,8.54,62.02,13.3,3.6,94.1,10.55,0.7,1,14,5.6
4/14/2018 17:00,10.39,1921,-122,8.54,58.69,12.8,3.5,94.3,10.49,0.7,1,14,5.6
4/14/2018 17:15,10.86,1913,-121.8,8.54,58.49,12.3,3.4,94.9,10.43,0.7,1,14,5.6
4/14/2018 17:30,10.57,1908,-121.8,8.54,59.89,12.8,3.5,93.7,10.38,0.7,1,14,5.6
4/14/2018 17:45,9.95,1914,-122.1,8.55,61.64,14.8,4.1,93.8,10.54,0.8,1,14,5.6
4/14/2018 18:00,10.84,1919,-121.9,8.54,59.2,16.6,4.5,95.5,10.51,0.8,1,14,5.6
4/14/2018 18:15,10.87,1924,-121.9,8.54,59.02,13.8,3.8,95.8,10.53,0.7,1,13,5.6
4/14/2018 18:30,9.67,1910,-121.9,8.54,60.85,15.8,4.3,93.1,10.52,0.8,1,13,5.6
4/14/2018 18:45,8.63,1913,-121,8.53,62.02,15.7,4.3,88.7,10.28,0.8,1,13,5.6
4/14/2018 19:00,8.57,1917,-120.7,8.53,59.21,19.4,5.3,88.2,10.24,0.9,1,13,5.5
4/14/2018 19:15,8.8,1915,-121.8,8.55,65.56,21,5.7,90.6,10.46,1,1,13,5.5
4/14/2018 19:30,8.65,1915,-121.7,8.55,64.56,18.6,5.1,90.1,10.44,0.9,1,13,5.5
4/14/2018 19:45,8.48,1915,-121.2,8.54,60.96,29.4,8,88.7,10.32,1,1,13,5.5
4/14/2018 20:00,8.48,1912,-121.3,8.54,61.9,21.9,6,89.7,10.43,1,1,13,5.6
4/14/2018 20:15,8.5,1918,-121.1,8.54,64.37,22.8,6.2,88.9,10.34,1.1,1,12,5.6
4/14/2018 20:30,8.84,1916,-122.1,8.55,61.5,19,5.2,91.4,10.54,0.9,1,12,5.6
4/14/2018 20:45,8.53,1906,-121.8,8.55,62.27,20.1,5.5,90.7,10.53,1,1,12,5.6
4/14/2018 21:00,8.17,1914,-120.6,8.53,60.28,20.1,5.5,87.5,10.25,1,1,12,5.6
4/14/2018 21:15,8.27,1917,-120.8,8.53,61.99,21.9,6,88.1,10.3,1,1,12,5.6
4/14/2018 21:30,8.18,1914,-120.6,8.53,59.9,20.1,5.5,86.9,10.18,1,1,12,5.6
4/14/2018 21:45,8.55,1910,-120.6,8.53,56.6,18,4.9,87.7,10.19,0.9,1,12,5.6
4/14/2018 22:00,8.52,1913,-120.4,8.52,55.59,16.7,4.6,86.7,10.07,0.9,1,12,5.6
4/14/2018 22:15,9.42,1903,-121,8.53,53.55,16.5,4.5,89.5,10.18,0.8,1,12,5.6
4/14/2018 22:30,9.84,1888,-121,8.53,51.84,16.4,4.5,90.1,10.15,0.8,1,12,5.6
4/14/2018 22:45,9.74,1886,-121,8.53,52.46,16.3,4.5,89.9,10.15,0.8,1,12,5.6
4/14/2018 23:00,9.69,1884,-120.9,8.53,52.05,17.5,4.8,89.8,10.15,0.9,1,12,5.6
4/14/2018 23:15,9.66,1884,-120.8,8.52,51.47,16.6,4.5,89.5,10.12,0.8,1,12,5.6
4/14/2018 23:30,9.55,1887,-120.7,8.52,53.55,19,5.2,89.1,10.1,0.9,1,12,5.6
4/14/2018 23:45,9.64,1887,-120.7,8.52,52.12,18.5,5,89.5,10.13,0.8,1,12,5.6
4/15/2018 0:00,9.64,1888,-120.7,8.52,52.31,16.5,4.5,89.5,10.13,0.8,1,12,5.6
4/15/2018 0:15,9.63,1888,-120.6,8.52,51.48,16.5,4.5,89.4,10.12,0.8,1,12,5.6
4/15/2018 0:30,9.44,1891,-120.4,8.52,50.02,17.7,4.8,88.6,10.07,0.9,1,12,5.6
4/15/2018 0:45,9.36,1893,-120.3,8.52,50.62,16.8,4.6,88.3,10.05,0.8,1,12,5.6
4/15/2018 1:00,9.29,1894,-120.2,8.51,50.96,16.2,4.4,87.9,10.03,0.8,1,12,5.6
4/15/2018 1:15,9.1,1899,-119.9,8.51,51.07,15.8,4.3,87,9.98,0.8,1,12,5.6
4/15/2018 1:30,9.08,1898,-119.8,8.51,50.51,15.8,4.3,87,9.98,0.8,1,12,5.6
4/15/2018 1:45,8.99,1899,-119.6,8.51,51.01,15.5,4.2,86.7,9.96,0.7,1,12,5.6
4/15/2018 2:00,8.88,1900,-119.5,8.5,50.84,15.4,4.2,86.1,9.93,0.7,1,12,5.6
4/15/2018 2:15,8.79,1901,-119.3,8.5,50.86,15.8,4.3,85.6,9.88,0.8,1,12,5.6
4/15/2018 2:30,8.75,1901,-119.3,8.5,49.75,15.8,4.3,85.5,9.89,0.8,1,12,5.6
4/15/2018 2:45,8.71,1902,-119.2,8.5,50.42,15.8,4.3,85.3,9.86,0.8,1,12,5.6
4/15/2018 3:00,8.69,1902,-119.2,8.5,49.52,16,4.4,85,9.84,0.8,1,12,5.6
4/15/2018 3:15,8.65,1903,-119.1,8.5,48.95,17.5,4.8,85,9.85,0.9,1,12,5.6
4/15/2018 3:30,8.66,1904,-119,8.5,48.72,16.2,4.4,84.8,9.82,0.8,1,12,5.6
4/15/2018 3:45,8.64,1905,-119,8.5,49.35,16.1,4.4,84.7,9.82,0.8,1,12,5.6
4/15/2018 4:00,8.59,1904,-119,8.5,48.79,16.2,4.4,84.7,9.83,0.8,1,12,5.6
4/15/2018 4:15,8.58,1905,-119,8.5,48.63,16.8,4.6,84.7,9.82,0.8,1,12,5.6
4/15/2018 4:30,8.58,1906,-118.9,8.5,49.03,16.8,4.6,84.5,9.81,0.8,1,12,5.6
4/15/2018 4:45,8.56,1906,-118.9,8.49,48.3,18.8,5.1,84.5,9.81,0.8,1,12,5.6
4/15/2018 5:00,8.56,1907,-118.9,8.5,49.6,17.4,4.8,84.5,9.81,0.8,1,12,5.6
4/15/2018 5:15,8.58,1907,-118.9,8.49,49.17,17.7,4.9,84.5,9.81,0.9,1,12,5.6
4/15/2018 5:30,8.54,1908,-118.8,8.49,49.72,15.3,4.2,84.4,9.8,0.7,1,12,5.6
4/15/2018 5:45,8.52,1909,-118.8,8.49,49.01,16,4.4,84.2,9.79,0.8,1,12,5.6
4/15/2018 6:00,8.51,1908,-118.8,8.49,48.98,17.5,4.8,84.2,9.79,0.9,1,12,5.6
4/15/2018 6:15,8.51,1908,-118.8,8.49,49.67,16.7,4.6,84.1,9.78,0.8,1,12,5.6
4/15/2018 6:30,8.46,1908,-118.8,8.49,47.54,16.4,4.5,83.9,9.77,0.8,1,12,5.6
4/15/2018 6:45,8.48,1907,-118.7,8.49,48.72,17.5,4.8,83.9,9.76,0.9,1,12,5.6
4/15/2018 7:00,8.44,1906,-118.6,8.49,49.45,19.6,5.4,83.8,9.75,0.9,1,12,5.6
4/15/2018 7:15,8.44,1905,-118.5,8.49,50.32,18.8,5.1,83.5,9.72,0.9,1,12,5.6
4/15/2018 7:30,8.4,1904,-118.5,8.49,49.12,19.4,5.3,83.6,9.75,0.9,1,12,5.6
4/15/2018 7:45,8.41,1905,-118.4,8.49,49.06,16.8,4.6,83.5,9.72,0.8,1,12,5.6
4/15/2018 8:00,8.39,1904,-118.4,8.49,48.59,15.8,4.3,83.7,9.75,0.7,1,12,5.6
4/15/2018 8:15,8.34,1904,-118.4,8.49,47.73,16.4,4.5,83.6,9.76,0.8,1,12,5.6
4/15/2018 8:30,8.38,1903,-118.4,8.49,47.4,15.2,4.2,83.7,9.76,0.8,1,12,5.6
4/15/2018 8:45,8.45,1902,-118.5,8.49,46.82,15.5,4.2,83.9,9.77,0.8,1,12,5.6
4/15/2018 9:00,8.49,1901,-118.7,8.49,45.97,18.9,5.2,84.4,9.82,0.9,1,12,5.6
4/15/2018 9:15,8.61,1900,-119.1,8.5,45.23,18.7,5.1,85,9.86,0.9,1,13,5.6
4/15/2018 9:30,8.64,1899,-119.1,8.5,46.79,18.4,5,85,9.85,0.9,1,13,5.6
4/15/2018 9:45,8.7,1899,-119.1,8.5,47.23,16.8,4.6,85.1,9.85,0.8,1,13,5.6
4/15/2018 10:00,8.74,1898,-119.1,8.5,47.37,18,4.9,85.2,9.85,0.8,1,13,5.6
4/15/2018 10:15,8.8,1897,-119.4,8.5,46.13,16.9,4.6,85.8,9.91,0.8,1,13,5.6
4/15/2018 10:30,8.99,1893,-119.8,8.51,44.31,16.4,4.5,86.8,9.98,0.8,1,13,5.6
4/15/2018 10:45,9.08,1890,-119.8,8.51,46.26,15.9,4.3,86.9,9.97,0.8,1,13,5.6
4/15/2018 11:00,9.11,1889,-119.7,8.51,45.1,18.3,5,86.9,9.96,0.9,1,13,5.6
4/15/2018 11:15,9.22,1884,-120,8.51,47.78,16.5,4.5,87.8,10.03,0.8,1,13,5.6
4/15/2018 11:30,9.34,1871,-120.5,8.52,46.81,17.1,4.7,88.7,10.11,0.8,1,13,5.6
4/15/2018 11:45,9.4,1860,-120.6,8.52,47.65,18.7,5.1,89.2,10.15,0.8,1,13,5.6
4/15/2018 12:00,9.39,1853,-120.6,8.52,47.47,18.7,5.1,89.3,10.17,0.9,1,13,5.6
4/15/2018 12:15,9.43,1847,-120.7,8.52,49.49,17.8,4.9,89.8,10.21,0.8,1,13,5.6
4/15/2018 12:30,9.39,1843,-120.6,8.52,46.7,19.3,5.3,89.5,10.19,0.8,1,13,5.6
4/15/2018 12:45,9.41,1836,-120.7,8.52,47.24,19.1,5.2,89.9,10.23,0.9,1,13,5.6
4/15/2018 13:00,9.42,1836,-120.7,8.52,47.61,19,5.2,89.8,10.21,0.9,1,14,5.6
4/15/2018 13:15,9.51,1834,-120.9,8.53,47.84,18.7,5.1,90.4,10.26,0.9,1,14,5.6
4/15/2018 13:30,9.46,1836,-120.6,8.52,46.67,19.5,5.3,89.8,10.2,0.9,1,14,5.6
4/15/2018 13:45,9.64,1841,-120.5,8.52,46.95,16.3,4.5,89.8,10.16,0.8,1,14,5.6
4/15/2018 14:00,9.69,1844,-120.4,8.52,46.24,15.8,4.3,89.6,10.13,0.8,1,14,5.6
4/15/2018 14:15,9.61,1846,-120.3,8.52,46.55,16.4,4.5,89.2,10.1,0.8,1,14,5.6
4/15/2018 14:30,9.59,1847,-120.3,8.51,46.54,16.3,4.5,89.1,10.09,0.8,1,14,5.6
4/15/2018 14:45,9.59,1848,-120.2,8.51,46.57,16.5,4.5,89,10.09,0.8,1,14,5.6
4/15/2018 15:00,9.62,1847,-120.3,8.52,48.25,16.7,4.6,89.3,10.11,0.8,1,14,5.6
4/15/2018 15:15,9.74,1846,-120.4,8.52,46.37,16.4,4.5,89.9,10.15,0.8,1,13,5.6
4/15/2018 15:30,9.86,1844,-120.6,8.52,44.83,16.1,4.4,90.2,10.16,0.8,1,13,5.6
4/15/2018 15:45,9.83,1843,-120.5,8.52,46.58,16.8,4.6,90.1,10.15,0.8,1,13,5.6
4/15/2018 16:00,9.91,1844,-120.6,8.52,47.22,14.9,4.1,90.2,10.15,0.8,1,13,5.6
4/15/2018 16:15,9.86,1841,-120.4,8.52,46.22,15.9,4.3,90,10.13,0.8,1,13,5.6
4/15/2018 16:30,9.89,1839,-120.5,8.52,45.88,16.5,4.5,90.1,10.14,0.8,1,13,5.6
4/15/2018 16:45,9.99,1837,-120.6,8.52,46.11,15.6,4.3,90.6,10.17,0.8,1,13,5.6
4/15/2018 17:00,9.94,1836,-120.4,8.52,45.96,15.8,4.3,90.1,10.13,0.8,1,13,5.6
4/15/2018 17:15,9.9,1835,-120.4,8.51,45.61,16.1,4.4,89.9,10.11,0.8,1,13,5.6
4/15/2018 17:30,9.9,1835,-120.3,8.51,45.31,16.7,4.6,89.9,10.11,0.8,1,13,5.6
4/15/2018 17:45,9.89,1835,-120.4,8.52,45.61,17,4.7,90,10.13,0.8,1,13,5.6
4/15/2018 18:00,9.92,1836,-120.6,8.52,41.21,17.8,4.9,90.5,10.18,0.8,1,13,5.6
4/15/2018 18:15,9.94,1837,-120.7,8.52,45.26,18.3,5,90.7,10.19,0.8,1,13,5.6
4/15/2018 18:30,9.95,1837,-120.7,8.52,44.92,18.4,5,90.9,10.21,0.8,1,13,5.6
4/15/2018 18:45,9.97,1838,-120.9,8.52,45.89,18,4.9,91.2,10.24,0.8,1,13,5.6
4/15/2018 19:00,10.01,1839,-121,8.53,45.81,17.3,4.7,91.7,10.28,0.8,1,13,5.6
4/15/2018 19:15,10.03,1841,-121,8.53,46.34,17.3,4.7,91.6,10.27,0.8,1,13,5.6
4/15/2018 19:30,10.06,1841,-121,8.53,45.74,16.8,4.6,91.7,10.28,0.8,1,13,5.6
4/15/2018 19:45,10.04,1841,-121,8.53,45.04,16.4,4.5,91.5,10.26,0.8,1,13,5.6
4/15/2018 20:00,10.09,1841,-121.1,8.53,45.64,17.8,4.9,91.8,10.28,0.8,1,12,5.6
4/15/2018 20:15,10.13,1840,-121.1,8.53,44.55,23.9,6.5,91.8,10.28,0.9,1,12,5.6
4/15/2018 20:30,10.16,1839,-121.3,8.53,44.93,19.5,5.3,92.1,10.3,0.9,1,12,5.6
4/15/2018 20:45,10.16,1840,-121.2,8.53,44.28,20.6,5.6,92.1,10.29,0.9,1,12,5.6
4/15/2018 21:00,10.15,1841,-121.2,8.53,43.98,20.1,5.5,92,10.28,1,1,12,5.6
4/15/2018 21:15,10.1,1842,-121,8.53,43.64,20.2,5.5,91.5,10.24,0.9,1,12,5.6
4/15/2018 21:30,10.08,1841,-121,8.53,43.68,20.5,5.6,91.4,10.24,0.9,1,12,5.6
4/15/2018 21:45,10.03,1842,-120.8,8.52,44.23,19.9,5.4,91,10.21,0.9,1,12,5.6
4/15/2018 22:00,10.02,1842,-120.8,8.52,44.63,18.9,5.2,91.1,10.21,0.9,1,12,5.6
4/15/2018 22:15,9.98,1842,-120.8,8.52,43.45,19.5,5.3,90.9,10.2,0.9,1,12,5.6
4/15/2018 22:30,9.89,1843,-120.5,8.52,44.22,18.5,5.1,90.1,10.13,0.8,1,12,5.6
4/15/2018 22:45,9.84,1843,-120.4,8.52,46.27,17.3,4.7,89.7,10.11,0.8,1,12,5.6
4/15/2018 23:00,9.76,1843,-120.2,8.51,43.48,23.3,6.4,89.1,10.05,0.8,1,12,5.6
4/15/2018 23:15,9.7,1843,-120.1,8.51,43.89,18.4,5,88.7,10.02,0.8,1,12,5.6
4/15/2018 23:30,9.63,1844,-119.9,8.51,43.51,19.1,5.2,88.2,9.98,0.9,1,12,5.6
4/15/2018 23:45,9.53,1846,-119.6,8.5,42.72,17.9,4.9,87.4,9.91,0.8,1,12,5.6
4/16/2018 0:00,9.44,1848,-119.3,8.5,42.59,17.4,4.8,86.6,9.85,0.8,1,12,5.6
4/16/2018 0:15,9.31,1851,-118.9,8.49,42.82,17.4,4.8,85.5,9.75,0.8,1,12,5.6
4/16/2018 0:30,9.22,1853,-118.7,8.49,42.58,17.3,4.7,84.7,9.69,0.7,1,12,5.6
4/16/2018 0:45,9.14,1855,-118.4,8.48,41.4,17.2,4.7,84.1,9.63,0.7,1,12,5.3
4/16/2018 1:00,9.07,1857,-118.1,8.48,42.04,17,4.7,83.3,9.56,0.8,1,12,5.6
4/16/2018 1:15,9.03,1858,-118,8.48,41.94,17.4,4.8,82.9,9.52,0.8,1,12,5.6
4/16/2018 1:30,9,1859,-117.9,8.47,41.65,17.5,4.8,82.7,9.5,0.8,1,12,5.6
4/16/2018 1:45,8.98,1859,-117.9,8.47,40.75,17.8,4.9,82.5,9.49,0.8,1,12,5.6
4/16/2018 2:00,8.94,1859,-117.8,8.47,41.39,18,4.9,82.3,9.47,0.8,1,12,5.6
4/16/2018 2:15,8.95,1859,-117.8,8.47,41.56,16.8,4.6,82.3,9.46,0.9,1,12,5.6
4/16/2018 2:30,8.92,1858,-117.9,8.47,41.36,22.9,6.3,82.3,9.48,0.8,1,12,5.6
4/16/2018 2:45,8.93,1856,-118,8.48,40.77,19.3,5.3,82.4,9.48,0.9,1,12,5.6
4/16/2018 3:00,8.93,1855,-117.9,8.47,40.87,20.6,5.6,82.3,9.47,0.9,1,12,5.6
4/16/2018 3:15,8.92,1854,-118,8.48,40.43,20.4,5.6,82.3,9.48,0.9,1,12,5.6
4/16/2018 3:30,8.93,1853,-118,8.48,41.25,20.2,5.5,82.4,9.49,0.9,1,12,5.6
4/16/2018 3:45,8.91,1852,-118,8.48,41.31,17.9,4.9,82.4,9.49,0.9,1,12,5.6
4/16/2018 4:00,8.91,1851,-118,8.48,41.14,20.8,5.7,82.3,9.48,1,1,12,5.6
4/16/2018 4:15,8.92,1849,-118.1,8.48,41.25,19.5,5.3,82.5,9.49,0.8,1,12,5.6
4/16/2018 4:30,8.92,1849,-118.1,8.48,43.38,18,4.9,82.4,9.49,0.8,1,12,5.6
4/16/2018 4:45,8.94,1846,-118.3,8.48,41.49,17.7,4.8,82.8,9.52,0.8,1,12,5.6
4/16/2018 5:00,8.94,1845,-118.4,8.48,40.68,17.8,4.9,82.9,9.54,0.8,1,12,5.6
4/16/2018 5:15,8.96,1845,-118.4,8.48,46.33,17.6,4.8,83,9.54,0.8,1,12,5.6
4/16/2018 5:30,8.95,1845,-118.4,8.48,40.71,18.8,5.1,82.7,9.52,0.8,1,12,5.6
4/16/2018 5:45,8.95,1844,-118.5,8.48,41.21,18,4.9,82.9,9.54,0.8,1,12,5.6
4/16/2018 6:00,8.94,1843,-118.5,8.49,40.74,19.2,5.3,83,9.55,0.8,1,12,5.6
4/16/2018 6:15,8.95,1842,-118.5,8.49,41.06,17.5,4.8,83.2,9.57,0.8,1,12,5.6
4/16/2018 6:30,8.96,1841,-118.7,8.49,41.61,17.6,4.8,83.4,9.6,0.8,1,12,5.6
4/16/2018 6:45,8.97,1840,-118.7,8.49,40.99,17.1,4.7,83.5,9.6,0.8,1,12,5.6
4/16/2018 7:00,8.98,1840,-118.7,8.49,41.6,17.1,4.7,83.5,9.6,0.7,1,12,5.6
4/16/2018 7:15,8.98,1840,-118.7,8.49,41.56,16.7,4.6,83.4,9.59,0.7,1,12,5.6
4/16/2018 7:30,8.97,1840,-118.7,8.49,41.01,16.7,4.6,83.5,9.6,0.7,1,13,5.6
4/16/2018 7:45,8.97,1840,-118.8,8.49,41.73,16.6,4.5,83.6,9.61,0.7,1,13,5.6
4/16/2018 8:00,8.97,1840,-118.8,8.49,42,16.3,4.5,83.6,9.61,0.7,1,13,5.6
4/16/2018 8:15,8.98,1840,-118.9,8.49,41.45,16.3,4.5,83.9,9.64,0.8,1,13,5.6
4/16/2018 8:30,8.99,1840,-119,8.49,42.09,16.2,4.4,83.9,9.64,0.7,1,13,5.6
4/16/2018 8:45,9,1840,-119,8.49,41.43,16.4,4.5,84,9.65,0.8,1,14,5.6
4/16/2018 9:00,9.02,1840,-119.1,8.5,41.35,16.6,4.5,84.2,9.67,0.8,1,14,5.6
4/16/2018 9:15,9.04,1840,-119.2,8.5,41.3,17.3,4.7,84.4,9.69,0.8,1,14,5.6
4/16/2018 9:30,9.05,1839,-119.2,8.5,41.57,17.8,4.9,84.5,9.7,0.8,1,14,5.6
4/16/2018 9:45,9.13,1840,-119.4,8.5,42.08,16.7,4.6,85,9.74,0.8,1,14,5.6
4/16/2018 10:00,9.24,1840,-119.6,8.5,41.76,16,4.4,85.7,9.79,0.8,1,14,5.6
4/16/2018 10:15,9.3,1839,-119.7,8.51,42.03,16.1,4.4,85.7,9.78,0.8,1,14,5.6
