Time America/Boise UTC-06:00,Temp C,Sp Cond (uS/cm),pH (mV),pH,Turbidity (NTU),Chlorophyll (ug/L),Chlorophyll RFU,ODOSat%,ODO (mg/L),BGA-Phycocyanin RFU,Wiper Pos V,Cable Pwr V,Battery V
4/13/2018 21:30,7.87,1877,-91.6,8.54,190.45,15.7,3.9,83.7,9.89,1.1,1,11.72,6.4
4/13/2018 21:45,7.84,1877,-91.7,8.54,177.19,15.8,3.9,83.7,9.89,1.1,1,11.73,6.4
4/13/2018 22:00,7.83,1877,-91.7,8.54,173.3,15.3,3.8,83.6,9.88,1,1,11.69,6.4
4/13/2018 22:15,7.84,1877,-91.7,8.54,171.37,15.7,3.9,83.6,9.88,1,1,11.67,6.4
4/13/2018 22:30,7.83,1876,-91.7,8.54,162.98,15.7,3.9,83.5,9.88,1,1,11.7,6.41
4/13/2018 22:45,7.81,1875,-91.7,8.54,160.5,15.5,3.9,83.5,9.88,1,1,11.68,6.4
4/13/2018 23:00,7.78,1874,-91.7,8.54,154.48,15.8,3.9,83.5,9.88,1,1,11.65,6.4
4/13/2018 23:15,7.78,1873,-91.6,8.54,152.16,15.8,3.9,83.5,9.88,1,1,11.68,6.4
4/13/2018 23:30,7.76,1871,-91.6,8.54,143.99,15.6,3.9,83.4,9.88,1,1,11.68,6.4
4/13/2018 23:45,7.74,1870,-91.4,8.54,139.27,15.6,3.9,83.4,9.88,1,1,11.66,6.4
4/14/2018 0:00,7.71,1870,-91.4,8.54,133.37,15.8,3.9,83.4,9.89,1,1,11.63,6.4
4/14/2018 0:15,7.7,1869,-91.5,8.54,129.33,15.9,4,83.4,9.89,1,1,11.65,6.4
4/14/2018 0:30,7.69,1869,-91.5,8.54,128.77,15.9,4,83.4,9.89,1,1,11.59,6.4
4/14/2018 0:45,7.68,1869,-91.5,8.54,138.61,16.2,4,83.3,9.89,1,1,11.62,6.41
4/14/2018 1:00,7.64,1869,-91.6,8.54,120.13,16.2,4,83.3,9.89,1,1,11.59,6.4
4/14/2018 1:15,7.62,1870,-91.7,8.54,115.17,15.8,3.9,83.3,9.89,0.9,1,11.58,6.4
4/14/2018 1:30,7.59,1870,-91.5,8.54,109.46,16,4,83.2,9.9,0.9,1,11.62,6.4
4/14/2018 1:45,7.6,1870,-91.6,8.54,107.15,16,4,83.2,9.89,0.9,1,11.59,6.41
4/14/2018 2:00,7.55,1870,-91.6,8.54,99.36,16.6,4.1,83.1,9.9,0.9,1,11.58,6.4
4/14/2018 2:15,7.58,1870,-91.6,8.54,102.59,16.2,4,83.2,9.89,0.9,1,11.57,6.4
4/14/2018 2:30,7.59,1870,-91.6,8.54,104.49,16.1,4,83.1,9.89,0.9,1,11.58,6.4
4/14/2018 2:45,7.56,1871,-91.5,8.54,96.51,16.4,4.1,83.1,9.88,0.9,1,11.58,6.41
4/14/2018 3:00,7.54,1870,-91.5,8.54,92.5,16.3,4.1,83,9.88,0.9,1,11.53,6.4
4/14/2018 3:15,7.49,1872,-91.6,8.54,92.26,16,4,83,9.89,0.9,1,11.57,6.4
4/14/2018 3:30,7.49,1871,-91.5,8.54,92.34,15.8,3.9,82.9,9.88,0.9,1,11.53,6.4
4/14/2018 3:45,7.52,1871,-91.4,8.54,93.86,15.8,3.9,82.9,9.87,0.9,1,11.51,6.4
4/14/2018 4:00,7.51,1870,-91.3,8.54,92.94,15.7,3.9,82.8,9.87,0.9,1,11.55,6.4
4/14/2018 4:15,7.49,1870,-91.3,8.54,94.43,15.9,4,82.7,9.86,0.9,1,11.5,6.4
4/14/2018 4:30,7.47,1870,-91.4,8.54,91.68,15.7,3.9,82.7,9.86,0.9,1,11.53,6.4
4/14/2018 4:45,7.44,1869,-91.4,8.54,89.39,15.6,3.9,82.6,9.86,0.9,1,11.48,6.4
4/14/2018 5:00,7.44,1868,-91.4,8.54,88.04,15.7,3.9,82.6,9.86,0.9,1,11.52,6.41
4/14/2018 5:15,7.41,1868,-91.3,8.54,87.07,15.9,4,82.5,9.86,0.9,1,11.51,6.41
4/14/2018 5:30,7.39,1868,-91.4,8.54,84.66,15.5,3.9,82.5,9.85,0.9,1,11.47,6.4
4/14/2018 5:45,7.38,1867,-91.3,8.54,83.57,15.8,3.9,82.4,9.85,0.8,1,11.46,6.41
4/14/2018 6:00,7.39,1867,-91.3,8.54,85.73,15.8,3.9,82.4,9.84,0.9,1,11.48,6.4
4/14/2018 6:15,7.37,1867,-91.3,8.54,84.7,15.6,3.9,82.3,9.84,0.8,1,11.48,6.4
4/14/2018 6:30,7.4,1867,-91.2,8.54,78.63,15.6,3.9,82.3,9.83,0.9,1,11.48,6.4
4/14/2018 6:45,7.41,1868,-91.2,8.54,85.45,15.3,3.8,82.3,9.83,0.9,1,11.47,6.4
4/14/2018 7:00,7.4,1870,-91.3,8.54,80.43,15,3.7,82.3,9.83,0.8,1,11.42,6.4
4/14/2018 7:15,7.41,1870,-91.3,8.54,83.54,15.1,3.8,82.2,9.82,0.8,1,11.49,6.41
4/14/2018 7:30,7.41,1870,-91.3,8.54,84.31,14.9,3.7,82.2,9.82,0.8,1,11.99,6.4
4/14/2018 7:45,7.35,1871,-91.3,8.54,78.71,15.3,3.8,82.3,9.84,0.8,1,12.28,6.41
4/14/2018 8:00,7.37,1872,-91.5,8.54,75.14,15.5,3.9,82.3,9.84,0.8,1,12.4,6.4
4/14/2018 8:15,7.38,1873,-91.5,8.54,75.86,15.4,3.8,82.5,9.86,0.8,1,12.49,6.4
4/14/2018 8:30,7.4,1873,-91.5,8.54,74.75,14.9,3.7,82.5,9.86,0.8,1,12.23,6.4
4/14/2018 8:45,7.41,1873,-91.5,8.54,73.33,14.5,3.6,82.6,9.87,0.8,1,12.55,6.4
4/14/2018 9:00,7.42,1874,-91.5,8.54,74.53,14.8,3.7,82.6,9.86,0.8,1,12.54,6.41
4/14/2018 9:15,7.45,1874,-91.5,8.54,72.71,14.8,3.7,82.8,9.88,0.8,1,12.65,6.4
4/14/2018 9:30,7.48,1873,-91.5,8.54,69.11,14.6,3.6,83,9.89,0.8,1,12.68,6.4
4/14/2018 9:45,7.52,1873,-91.6,8.54,72.2,14.5,3.6,83.2,9.91,0.8,1,12.74,6.4
4/14/2018 10:00,7.55,1873,-91.7,8.54,69.89,14.6,3.6,83.4,9.93,0.8,1,12.79,6.4
4/14/2018 10:15,7.61,1874,-91.7,8.54,67,14.7,3.7,83.7,9.94,0.8,1,12.82,6.4
4/14/2018 10:30,7.66,1876,-91.9,8.55,66.37,15.2,3.8,83.9,9.96,0.8,1,12.84,6.4
4/14/2018 10:45,7.62,1876,-91.9,8.55,64.11,16,4,83.8,9.96,0.8,1,12.83,6.4
4/14/2018 11:00,7.74,1877,-92.2,8.55,65.1,15.7,3.9,84.3,9.99,0.8,1,12.86,6.4
4/14/2018 11:15,7.84,1878,-92.3,8.55,65.12,15.3,3.8,84.6,10,0.8,1,12.88,6.4
4/14/2018 11:30,8,1877,-92.4,8.55,61.88,15.2,3.8,85.1,10.01,0.8,1,12.88,6.4
4/14/2018 11:45,8.05,1878,-92.4,8.55,61.16,15.1,3.8,85.4,10.04,0.8,1,12.86,6.4
4/14/2018 12:00,8.11,1876,-92.2,8.55,62.07,15.3,3.8,85.4,10.03,0.8,1,12.89,6.4
4/14/2018 12:15,7.99,1877,-92.4,8.55,56.94,16.6,4.1,85.5,10.06,0.8,1,12.93,6.4
4/14/2018 12:30,8.13,1877,-92.5,8.55,61.51,16.8,4.2,85.9,10.08,0.8,1,12.94,6.4
4/14/2018 12:45,8.01,1872,-92.3,8.55,61.88,17.9,4.5,85.6,10.07,0.8,1,12.92,6.4
4/14/2018 13:00,8.15,1874,-92.7,8.56,59.17,18.1,4.5,86.4,10.14,0.9,1,12.9,6.4
4/14/2018 13:15,8.35,1875,-93.1,8.57,60.68,16.1,4,87.3,10.19,0.8,1,12.88,6.4
4/14/2018 13:30,8.48,1875,-93.3,8.57,60.18,14.3,3.6,87.7,10.2,0.8,1,12.9,6.4
4/14/2018 13:45,8.24,1867,-92.9,8.56,59.43,16,4,87.1,10.19,0.8,1,12.93,6.4
4/14/2018 14:00,8.23,1875,-92.8,8.56,59.5,15.1,3.8,87,10.19,0.8,1,12.92,6.4
4/14/2018 14:15,8.12,1872,-92.4,8.55,60.79,16.5,4.1,86.2,10.12,0.8,1,12.93,6.4
4/14/2018 14:30,8,1874,-92.5,8.56,59.02,16.6,4.1,86.3,10.16,0.8,1,12.94,6.4
4/14/2018 14:45,8.08,1862,-92.5,8.56,57.68,16.9,4.2,86.5,10.16,0.9,1,12.9,6.4
4/14/2018 15:00,8.13,1864,-92.5,8.56,57.4,17.7,4.4,86.4,10.13,0.8,1,12.94,6.4
4/14/2018 15:15,8.76,1884,-93,8.56,57.74,13.7,3.4,88.8,10.27,0.7,1,12.95,6.4
4/14/2018 15:30,8.42,1879,-92.5,8.55,56.82,14.4,3.6,87.6,10.22,0.8,1,12.94,6.4
4/14/2018 15:45,8.42,1868,-92.7,8.56,58.47,13.4,3.3,87.4,10.19,0.8,1,13,6.4
4/14/2018 16:00,8.87,1875,-92.8,8.56,56.45,14.7,3.7,89.1,10.27,0.8,1,12.96,6.4
4/14/2018 16:15,8.97,1862,-93.1,8.56,56.38,12.6,3.1,89.4,10.27,0.7,1,13,6.4
4/14/2018 16:30,8.93,1880,-93.3,8.57,55.56,14.1,3.5,90.2,10.38,0.7,1,12.99,6.4
4/14/2018 16:45,8.76,1852,-93,8.56,54.48,13.7,3.4,88.3,10.2,0.7,1,12.95,6.4
4/14/2018 17:00,8.62,1871,-92.8,8.56,53.97,16.1,4,88.8,10.29,0.8,1,12.95,6.4
4/14/2018 17:15,8.46,1853,-92.8,8.56,55.41,13.6,3.4,88.6,10.31,0.7,1,12.93,6.4
4/14/2018 17:30,8.28,1857,-92.5,8.55,53.74,18.5,4.6,88,10.29,0.9,1,12.98,6.4
4/14/2018 17:45,8.08,1869,-92.3,8.55,54.49,16.8,4.2,87.2,10.25,0.8,1,12.93,6.4
4/14/2018 18:00,8.41,1873,-92.6,8.55,54.3,14.8,3.7,87.7,10.22,0.7,1,12.84,6.4
4/14/2018 18:15,8.2,1867,-92.5,8.56,54.08,15.3,3.8,87.1,10.2,0.8,1,12.88,6.4
4/14/2018 18:30,8.07,1867,-92.2,8.55,61.99,15.9,4,87,10.23,0.8,1,12.78,6.4
4/14/2018 18:45,8.35,1860,-92.9,8.56,54.21,16.8,4.2,87.7,10.24,0.8,1,12.69,6.4
4/14/2018 19:00,8.74,1868,-92.9,8.56,54.51,15,3.7,89.6,10.36,0.7,1,12.59,6.4
4/14/2018 19:15,9.25,1885,-93.2,8.56,50.72,13.8,3.4,90.4,10.33,0.7,1,12.41,6.4
4/14/2018 19:30,9.7,1870,-93.6,8.57,49.63,14.5,3.6,92,10.4,0.7,1,12.23,6.4
4/14/2018 19:45,8.99,1869,-93.2,8.56,52.14,15.3,3.8,89.6,10.3,0.8,1,11.96,6.4
4/14/2018 20:00,9.32,1894,-93.2,8.56,49.8,16.8,4.2,91.1,10.39,0.8,1,11.9,6.4
4/14/2018 20:15,9.51,1869,-93,8.56,50.35,15.2,3.8,90.6,10.28,0.7,1,11.9,6.4
4/14/2018 20:30,9.52,1872,-92.9,8.55,48.93,16.5,4.1,90.6,10.28,0.8,1,11.87,6.4
4/14/2018 20:45,9.56,1870,-92.8,8.55,48.62,15.6,3.9,90.4,10.24,0.7,1,11.83,6.4
4/14/2018 21:00,9.55,1872,-92.8,8.55,46.54,16.7,4.2,90.5,10.26,0.8,1,11.86,6.4
4/14/2018 21:15,9.29,1871,-92.5,8.55,48.05,16,4,89.5,10.21,0.8,1,11.85,6.4
4/14/2018 21:30,9.53,1873,-92.9,8.56,48.41,17,4.2,90.6,10.28,0.8,1,11.84,6.4
4/14/2018 21:45,9.51,1873,-93,8.56,47.28,16.2,4,90.5,10.27,0.8,1,11.82,6.4
4/14/2018 22:00,9.46,1874,-93,8.56,47.68,17.1,4.3,90.4,10.27,0.8,1,11.78,6.4
4/14/2018 22:15,9.47,1875,-93.1,8.56,42.75,16.8,4.2,90.6,10.29,0.8,1,11.76,6.4
4/14/2018 22:30,9.26,1870,-92.7,8.55,47.49,17.9,4.4,89.4,10.21,0.8,1,11.74,6.4
4/14/2018 22:45,9.29,1873,-92.7,8.55,47.68,16.8,4.2,89.7,10.24,0.8,1,11.75,6.4
4/14/2018 23:00,9.3,1874,-92.9,8.56,47.07,16.8,4.2,89.9,10.25,0.8,1,11.77,6.4
4/14/2018 23:15,9.25,1873,-92.9,8.56,48.04,17.7,4.4,89.6,10.23,0.8,1,11.75,6.4
4/14/2018 23:30,9.21,1875,-92.9,8.56,46.21,16.4,4.1,89.5,10.23,0.8,1,11.76,6.4
4/14/2018 23:45,9.19,1874,-92.8,8.56,46.31,16.5,4.1,89.5,10.23,0.8,1,11.75,6.4
4/15/2018 0:00,9.15,1875,-92.8,8.56,46.26,15.9,3.9,89.4,10.23,0.8,1,11.71,6.4
4/15/2018 0:15,9.13,1875,-92.8,8.56,44.03,15.2,3.8,89.4,10.24,0.8,1,11.74,6.4
4/15/2018 0:30,9.11,1875,-92.8,8.56,46.87,15.7,3.9,89.3,10.23,0.7,1,11.74,6.4
4/15/2018 0:45,9.11,1876,-92.9,8.56,46.06,16.1,4,89.4,10.24,0.8,1,11.72,6.4
4/15/2018 1:00,9.09,1875,-92.8,8.56,46.45,15.6,3.9,89.2,10.23,0.7,1,11.73,6.4
4/15/2018 1:15,9.04,1875,-92.7,8.55,46.43,15.5,3.9,88.9,10.2,0.8,1,11.72,6.4
4/15/2018 1:30,9.05,1876,-92.8,8.56,45.93,15.8,3.9,89,10.21,0.7,1,11.71,6.4
4/15/2018 1:45,9.03,1876,-92.7,8.56,46.57,15.1,3.8,88.9,10.21,0.7,1,11.7,6.4
4/15/2018 2:00,8.95,1875,-92.7,8.55,46.74,15.2,3.8,88.7,10.2,0.7,1,11.66,6.4
4/15/2018 2:15,8.87,1873,-92.5,8.55,45.85,15.1,3.8,88.2,10.16,0.7,1,11.66,6.4
4/15/2018 2:30,8.79,1872,-92.4,8.55,45.41,15.2,3.8,87.7,10.13,0.7,1,11.68,6.4
4/15/2018 2:45,8.76,1872,-92.4,8.55,44.84,15.3,3.8,87.6,10.12,0.7,1,11.66,6.4
4/15/2018 3:00,8.74,1871,-92.3,8.55,42.65,15.3,3.8,87.4,10.11,0.7,1,11.63,6.4
4/15/2018 3:15,8.67,1870,-92.2,8.55,44.51,15,3.7,86.9,10.07,0.7,1,11.62,6.4
4/15/2018 3:30,8.59,1869,-92.1,8.54,44.36,14.9,3.7,86.5,10.04,0.7,1,11.59,6.4
4/15/2018 3:45,8.42,1868,-91.6,8.54,44.35,14.7,3.7,85.5,9.96,0.7,1,11.64,6.4
4/15/2018 4:00,8.35,1868,-91.5,8.54,44.61,14.5,3.6,85.1,9.94,0.7,1,11.65,6.4
4/15/2018 4:15,8.29,1868,-91.5,8.54,45.1,14.7,3.7,84.7,9.9,0.7,1,11.58,6.4
4/15/2018 4:30,8.26,1868,-91.4,8.53,44.56,14.8,3.7,84.6,9.89,0.7,1,11.57,6.4
4/15/2018 4:45,8.25,1869,-91.4,8.53,45.17,14.9,3.7,84.4,9.87,0.7,1,11.57,6.4
4/15/2018 5:00,8.23,1869,-91.3,8.53,45.43,14.1,3.5,84.3,9.86,0.7,1,11.58,6.4
4/15/2018 5:15,8.21,1870,-91.4,8.53,45.65,14.8,3.7,84.1,9.85,0.7,1,11.54,6.4
4/15/2018 5:30,8.2,1870,-91.4,8.54,47.85,14.8,3.7,84,9.84,0.7,1,11.54,6.4
4/15/2018 5:45,8.18,1870,-91.4,8.54,45.73,14.6,3.6,84,9.84,0.7,1,11.52,6.4
4/15/2018 6:00,8.17,1870,-91.4,8.54,46.03,14.7,3.7,83.9,9.83,0.7,1,11.53,6.4
4/15/2018 6:15,8.16,1871,-91.5,8.54,46.92,15.1,3.8,83.8,9.83,0.7,1,11.51,6.4
4/15/2018 6:30,8.16,1871,-91.5,8.54,46.29,14.9,3.7,83.8,9.83,0.7,1,11.48,6.4
4/15/2018 6:45,8.15,1871,-91.4,8.53,46.47,14.5,3.6,83.8,9.83,0.7,1,11.48,6.4
4/15/2018 7:00,8.15,1872,-91.3,8.53,46.88,14.2,3.5,83.8,9.82,0.7,1,11.5,6.4
4/15/2018 7:15,8.15,1873,-91.3,8.53,46.89,14,3.5,83.8,9.83,0.7,1,11.52,6.4
4/15/2018 7:30,8.14,1873,-91.4,8.53,46.64,14.2,3.5,83.9,9.84,0.7,1,11.53,6.4
4/15/2018 7:45,8.13,1872,-91.5,8.54,47.27,14.2,3.5,83.8,9.84,0.7,1,11.52,6.4
4/15/2018 8:00,8.12,1872,-91.6,8.54,46.69,14.4,3.6,83.9,9.84,0.7,1,11.52,6.4
4/15/2018 8:15,8.13,1873,-91.5,8.54,46.81,14.5,3.6,83.9,9.84,0.7,1,11.52,6.4
4/15/2018 8:30,8.13,1873,-91.5,8.54,47.11,14.1,3.5,83.9,9.85,0.7,1,11.52,6.4
4/15/2018 8:45,8.14,1874,-91.6,8.54,46.65,14.5,3.6,84.1,9.86,0.7,1,11.56,6.4
4/15/2018 9:00,8.14,1874,-91.6,8.54,43.94,14,3.5,84.1,9.86,0.7,1,11.59,6.4
4/15/2018 9:15,8.15,1875,-91.6,8.54,46.52,14.1,3.5,84.2,9.88,0.7,1,11.56,6.4
4/15/2018 9:30,8.16,1876,-91.7,8.54,46.72,14.4,3.6,84.4,9.89,0.7,1,11.58,6.4
4/15/2018 9:45,8.18,1876,-91.7,8.54,47,13.8,3.4,84.5,9.9,0.7,1,11.59,6.4
4/15/2018 10:00,8.2,1877,-91.8,8.54,47.4,14.2,3.5,84.6,9.91,0.7,1,11.7,6.4
4/15/2018 10:15,8.22,1878,-91.9,8.54,46.85,14.4,3.6,84.7,9.92,0.7,1,11.76,6.4
4/15/2018 10:30,8.26,1878,-92,8.54,47.02,14.5,3.6,85.1,9.95,0.7,1,11.84,6.4
4/15/2018 10:45,8.28,1878,-92.1,8.55,46.68,14.2,3.5,85.2,9.96,0.7,1,11.96,6.4
4/15/2018 11:00,8.28,1878,-92.1,8.55,46.49,14.7,3.7,85.3,9.97,0.7,1,12.15,6.4
4/15/2018 11:15,8.28,1879,-92.1,8.55,47.34,15.5,3.9,85.3,9.97,0.7,1,12.2,6.4
4/15/2018 11:30,8.46,1879,-92.4,8.55,43.55,14.6,3.6,86.1,10.03,0.8,1,12.14,6.4
4/15/2018 11:45,8.27,1880,-92.1,8.55,47.33,15.1,3.8,85.3,9.97,0.7,1,12.12,6.4
4/15/2018 12:00,8.36,1879,-92.3,8.55,47.15,15.3,3.8,85.9,10.02,0.7,1,12.12,6.4
4/15/2018 12:15,8.48,1879,-92.6,8.55,46.62,15.1,3.8,86.5,10.07,0.7,1,12.18,6.4
4/15/2018 12:30,8.48,1879,-92.5,8.55,47.28,15.5,3.9,86.5,10.06,0.8,1,12.25,6.4
4/15/2018 12:45,8.51,1879,-92.6,8.56,46.75,15.8,3.9,86.6,10.06,0.8,1,12.23,6.4
4/15/2018 13:00,8.32,1881,-92.2,8.55,45.32,16.4,4.1,85.6,9.99,0.7,1,12.36,6.4
4/15/2018 13:15,8.37,1881,-92.5,8.55,46.3,16.6,4.1,86.2,10.05,0.8,1,12.35,6.4
4/15/2018 13:30,8.44,1881,-92.8,8.56,45.6,17.8,4.4,87,10.13,0.8,1,12.37,6.4
4/15/2018 13:45,8.44,1881,-92.8,8.56,44.95,18.3,4.6,87,10.14,0.9,1,12.29,6.4
4/15/2018 14:00,8.47,1882,-92.9,8.56,46.37,17,4.2,87.5,10.18,0.9,1,12.37,6.4
4/15/2018 14:15,8.54,1881,-93.2,8.57,45.13,18.3,4.6,88.3,10.26,0.8,1,12.35,6.4
4/15/2018 14:30,8.48,1884,-93.1,8.56,45.68,17.6,4.4,87.7,10.21,0.8,1,12.37,6.4
4/15/2018 14:45,8.55,1883,-93.3,8.57,45.5,15.9,3.9,88.4,10.27,0.8,1,12.4,6.4
4/15/2018 15:00,8.61,1883,-93.7,8.58,44.9,17.3,4.3,89.3,10.36,0.8,1,12.54,6.4
4/15/2018 15:15,8.51,1886,-93,8.56,45.81,16.1,4,87.8,10.21,0.8,1,12.52,6.4
4/15/2018 15:30,8.54,1886,-93.3,8.57,44.59,15.6,3.9,88.4,10.27,0.7,1,12.55,6.4
4/15/2018 15:45,8.59,1886,-93.5,8.57,44.96,15.7,3.9,89.2,10.35,0.7,1,12.56,6.4
4/15/2018 16:00,8.54,1887,-93.1,8.57,46.79,15.3,3.8,88.2,10.25,0.7,1,12.51,6.4
4/15/2018 16:15,8.6,1887,-93.5,8.57,55.54,15.4,3.8,89.2,10.35,0.8,1,12.35,6.4
4/15/2018 16:30,8.74,1884,-94.3,8.59,46.14,14.9,3.7,91.5,10.58,0.7,1,12.31,6.4
4/15/2018 16:45,9.24,1888,-94.1,8.58,44.32,12.9,3.2,92.3,10.55,0.7,1,12.36,6.4
4/15/2018 17:00,8.99,1886,-93.9,8.58,45.81,14.1,3.5,91.2,10.48,0.7,1,12.49,6.4
4/15/2018 17:15,9,1895,-94,8.58,45.76,14.4,3.6,92.3,10.61,0.7,1,12.56,6.4
4/15/2018 17:30,9.35,1880,-94.6,8.59,45.76,14.2,3.5,93.1,10.61,0.7,1,12.45,6.4
4/15/2018 17:45,9.11,1887,-94.4,8.59,49.54,15.3,3.8,92,10.54,0.7,1,12.52,6.4
4/15/2018 18:00,9.2,1886,-94.3,8.58,46.1,15,3.7,92.3,10.55,0.7,1,12.5,6.4
4/15/2018 18:15,9.62,1881,-94.5,8.58,44.44,14.3,3.6,93.3,10.57,0.7,1,12.62,6.4
4/15/2018 18:30,9.92,1878,-94.3,8.58,42.74,13.7,3.4,93.5,10.51,0.7,1,12.53,6.4
4/15/2018 18:45,9.81,1878,-94.5,8.58,43.7,14.5,3.6,93.5,10.53,0.7,1,12.49,6.4
4/15/2018 19:00,10.13,1874,-94.3,8.58,44.13,14.1,3.5,94.1,10.53,0.7,1,12.12,6.4
4/15/2018 19:15,10.65,1870,-94.2,8.57,40.58,13.6,3.4,94.7,10.47,0.7,1,11.96,6.4
4/15/2018 19:30,10.08,1876,-94.3,8.58,43.36,14.6,3.6,93.7,10.49,0.7,1,11.85,6.4
4/15/2018 19:45,9.85,1883,-94,8.57,42.55,14.8,3.7,93.7,10.56,0.7,1,11.85,6.4
4/15/2018 20:00,10.08,1879,-94.1,8.57,42.76,15.6,3.9,93.8,10.5,0.7,1,11.74,6.4
4/15/2018 20:15,9.84,1880,-93.9,8.57,42.44,16.8,4.2,92.8,10.45,0.8,1,11.71,6.4
4/15/2018 20:30,10.06,1877,-93.9,8.57,41.63,16.6,4.1,93.1,10.43,0.7,1,11.69,6.4
4/15/2018 20:45,9.79,1881,-93.6,8.57,41.93,16.9,4.2,91.7,10.34,0.8,1,11.68,6.4
4/15/2018 21:00,9.86,1879,-93.6,8.57,41.63,17,4.2,91.8,10.33,0.7,1,11.7,6.4
4/15/2018 21:15,9.85,1880,-93.5,8.57,41.32,16.2,4,91.8,10.34,0.7,1,11.65,6.4
4/15/2018 21:30,9.83,1880,-93.6,8.57,40.95,16.2,4,91.7,10.33,0.7,1,11.63,6.4
4/15/2018 21:45,9.79,1881,-93.5,8.57,40.91,16.4,4.1,91.5,10.31,0.7,1,11.63,6.4
4/15/2018 22:00,9.74,1881,-93.5,8.56,41.59,16.4,4.1,91.2,10.3,0.7,1,11.65,6.4
4/15/2018 22:15,9.72,1882,-93.4,8.56,41.12,16.3,4.1,91,10.28,0.7,1,11.59,6.4
4/15/2018 22:30,9.66,1882,-93.3,8.56,41.02,16.3,4.1,90.6,10.25,0.7,1,11.59,6.4
4/15/2018 22:45,9.58,1884,-93.1,8.56,41.15,16.2,4,90,10.21,0.7,1,11.57,6.4
4/15/2018 23:00,9.5,1884,-93,8.56,41.07,16.6,4.1,89.7,10.18,0.7,1,11.55,6.4
4/15/2018 23:15,9.47,1885,-93,8.56,40.85,16.4,4.1,89.4,10.16,0.7,1,11.54,6.4
4/15/2018 23:30,9.39,1886,-92.8,8.55,39.85,16.8,4.2,88.7,10.1,0.7,1,11.51,6.4
4/15/2018 23:45,9.37,1886,-92.9,8.56,40.61,16.6,4.1,88.8,10.12,0.7,1,11.51,6.4
4/16/2018 0:00,9.36,1886,-92.9,8.56,40.98,16.3,4.1,88.7,10.11,0.7,1,11.51,6.4
4/16/2018 0:15,9.35,1886,-92.9,8.56,40.29,16.7,4.1,88.7,10.1,0.7,1,11.49,6.4
4/16/2018 0:30,9.33,1886,-93,8.56,40.34,16.4,4.1,88.7,10.11,0.7,1,11.48,6.4
4/16/2018 0:45,9.33,1886,-92.9,8.56,40.97,16.6,4.1,88.6,10.1,0.7,1,11.47,6.4
4/16/2018 1:00,9.33,1886,-92.9,8.56,40.41,16.3,4.1,88.5,10.09,0.7,1,11.46,6.4
4/16/2018 1:15,9.31,1886,-92.8,8.55,40.84,16.4,4.1,88.2,10.06,0.7,1,11.45,6.4
4/16/2018 1:30,9.3,1886,-92.8,8.56,40.58,16.6,4.1,88.2,10.06,0.7,1,11.44,6.39
4/16/2018 1:45,9.3,1886,-92.9,8.56,40.89,16.5,4.1,88.2,10.06,0.7,1,11.42,6.4
4/16/2018 2:00,9.29,1886,-92.8,8.56,41.25,16.7,4.2,88,10.04,0.7,1,11.48,6.4
4/16/2018 2:15,9.28,1886,-92.8,8.56,40.94,16.8,4.2,88,10.05,0.8,1,11.42,6.4
4/16/2018 2:30,9.26,1886,-92.8,8.55,40.71,16.6,4.1,87.9,10.03,0.7,1,11.42,6.4
4/16/2018 2:45,9.24,1886,-92.7,8.55,40.52,16.4,4.1,87.7,10.02,0.7,1,11.42,6.4
4/16/2018 3:00,9.21,1886,-92.7,8.55,37.96,16.4,4.1,87.4,10,0.7,1,11.45,6.4
4/16/2018 3:15,9.19,1886,-92.6,8.55,41.22,16.6,4.1,87.1,9.97,0.7,1,11.39,6.4
4/16/2018 3:30,9.17,1887,-92.6,8.55,41.15,16.7,4.2,87.1,9.97,0.7,1,11.4,6.4
4/16/2018 3:45,9.15,1887,-92.5,8.55,47.38,16.7,4.2,86.8,9.94,0.7,1,11.4,6.4
4/16/2018 4:00,9.14,1887,-92.5,8.55,41.89,16.7,4.2,86.7,9.93,0.7,1,11.38,6.4
4/16/2018 4:15,9.12,1887,-92.4,8.55,41.62,16.6,4.1,86.6,9.92,0.7,1,11.4,6.4
4/16/2018 4:30,9.1,1887,-92.4,8.55,41.71,16.5,4.1,86.4,9.9,0.7,1,11.4,6.4
4/16/2018 4:45,9.08,1887,-92.3,8.55,42.24,16.1,4,86.1,9.88,0.7,1,11.39,6.4
4/16/2018 5:00,9.07,1888,-92.3,8.55,42.47,16.5,4.1,86.1,9.87,0.7,1,11.4,6.4
4/16/2018 5:15,9.06,1888,-92.2,8.55,43.54,16.6,4.1,86,9.87,0.7,1,11.37,6.4
4/16/2018 5:30,9.05,1888,-92.3,8.55,43.38,16.7,4.2,85.9,9.86,0.7,1,11.37,6.4
4/16/2018 5:45,9.04,1888,-92.2,8.54,43.86,16.7,4.2,85.8,9.85,0.7,1,11.37,6.4
4/16/2018 6:00,9.04,1888,-92.3,8.55,44.32,16.5,4.1,85.8,9.85,0.7,1,11.35,6.4
4/16/2018 6:15,9.02,1888,-92.3,8.55,43.85,16.8,4.2,85.7,9.84,0.7,1,11.36,6.4
4/16/2018 6:30,9.03,1888,-92.2,8.55,44.36,16.3,4.1,85.6,9.82,0.7,1,11.35,6.4
4/16/2018 6:45,9,1888,-92.2,8.55,43.68,15.9,4,85.5,9.82,0.7,1,11.36,6.4
