Date (mm.dd.yyyy),Time 24hr,Temp C,Sp Cond (uS/cm),pH (mV),pH,Trubidity (NTU),Chlorophyll (ug/L),Chlorophyll RFU,ODOSat%,ODO (mg/L),BGA-Phycocyanin RFU
9/9/2017,19:30,22.34,2035,-119,8.7,20.92,13.3,3.6,83.6,7.22,0.7
9/9/2017,19:45,22.32,2035,-118.7,8.7,21.9,13.4,3.6,83,7.17,0.5
9/9/2017,20:00,22.29,2037,-118.6,8.69,22.41,15.5,4.2,82.3,7.12,0.6
9/9/2017,20:15,22.25,2036,-118.2,8.69,25.97,11.2,3,80.6,6.98,0.5
9/9/2017,20:30,22.23,2036,-118.3,8.69,23.2,10,2.7,81,7.01,0.5
9/9/2017,20:45,22.22,2037,-118.2,8.69,23.2,10.1,2.7,80.9,7,0.6
9/9/2017,21:00,22.22,2037,-117.9,8.68,23.24,6.5,1.8,79.8,6.91,0.5
9/9/2017,21:15,22.19,2037,-117.8,8.68,23.88,11,3,79.7,6.9,0.5
9/9/2017,21:30,22.18,2037,-118,8.68,25.75,7.7,2.1,79.9,6.93,0.6
9/9/2017,21:45,22.16,2037,-117.8,8.68,23.56,10.7,2.9,79.8,6.92,0.6
9/9/2017,22:00,22.15,2037,-117.6,8.68,26.93,10.6,2.9,78.6,6.81,0.5
9/9/2017,22:15,22.12,2038,-117.6,8.68,25.46,9.8,2.6,79,6.85,0.5
9/9/2017,22:30,22.1,2038,-117.6,8.68,26.04,12.7,3.4,78.7,6.83,0.6
9/9/2017,22:45,22.09,2039,-117.4,8.67,34.54,14.3,3.9,78.5,6.81,0.6
9/9/2017,23:00,22.08,2038,-117.2,8.67,25.83,10.8,2.9,77.8,6.75,0.5
9/9/2017,23:15,22.06,2038,-117.1,8.67,28.46,17.8,4.8,77.3,6.71,0.6
9/9/2017,23:30,22.04,2039,-116.9,8.66,25.49,10.4,2.8,77,6.69,0.6
9/9/2017,23:45,22.04,2039,-116.7,8.66,30.82,10.4,2.8,76.5,6.65,0.5
9/10/2017,0:00,22,2039,-116.8,8.66,27.6,13.7,3.7,76.9,6.68,0.6
9/10/2017,0:15,21.96,2039,-116.7,8.66,28.04,9.3,2.5,76.5,6.65,0.6
9/10/2017,0:30,21.98,2038,-116.6,8.66,29.95,11.8,3.2,76.1,6.62,0.6
9/10/2017,0:45,21.96,2039,-116.5,8.66,31.4,10.3,2.8,75.7,6.58,0.5
9/10/2017,1:00,21.94,2037,-116.4,8.66,29.96,11.5,3.1,75.5,6.57,0.6
9/10/2017,1:15,21.91,2037,-116.4,8.66,30.52,13.1,3.5,75.5,6.57,0.6
9/10/2017,1:30,21.91,2037,-116.3,8.66,30.11,13,3.5,75.3,6.55,0.5
9/10/2017,1:45,21.87,2037,-116.3,8.66,28.88,10.2,2.8,75.2,6.55,0.6
9/10/2017,2:00,21.85,2037,-116.1,8.65,30.5,12.2,3.3,75,6.54,0.5
9/10/2017,2:15,21.81,2037,-116.1,8.65,32.16,12,3.2,74.7,6.52,0.5
9/10/2017,2:30,21.8,2036,-116.1,8.65,30.32,11.8,3.2,74.6,6.51,0.5
9/10/2017,2:45,21.8,2036,-116,8.65,30.37,10.4,2.8,74.2,6.48,0.5
9/10/2017,3:00,21.8,2036,-116,8.65,31.95,10.5,2.8,74.2,6.47,0.5
9/10/2017,3:15,21.78,2035,-115.9,8.65,33.91,8.4,2.3,74,6.46,0.4
9/10/2017,3:30,21.73,2035,-115.9,8.65,31.67,9.5,2.6,74,6.47,0.5
9/10/2017,3:45,21.72,2035,-115.8,8.65,33.55,14,3.8,73.6,6.43,0.5
9/10/2017,4:00,21.69,2035,-115.8,8.65,33.42,10,2.7,73.6,6.43,0.5
9/10/2017,4:15,21.68,2035,-115.7,8.65,35.52,9.6,2.6,73.4,6.41,0.5
9/10/2017,4:30,21.66,2035,-115.8,8.65,35.12,7.8,2.1,73.5,6.43,0.4
9/10/2017,4:45,21.64,2035,-116,8.65,36.52,7,1.9,73.7,6.45,0.5
9/10/2017,5:00,21.59,2036,-116.1,8.65,36.77,11.3,3.1,74.1,6.49,0.5
9/10/2017,5:15,21.58,2037,-116.2,8.66,36.71,16.5,4.5,74.2,6.5,0.5
9/10/2017,5:30,21.58,2037,-116.4,8.66,37.67,18.2,4.9,74.3,6.51,0.5
9/10/2017,5:45,21.53,2038,-116.6,8.66,33.36,14.5,3.9,74.6,6.54,0.6
9/10/2017,6:00,21.54,2038,-116.8,8.67,36.19,12.5,3.4,74.7,6.55,0.6
9/10/2017,6:15,21.51,2038,-116.9,8.67,35.89,15.3,4.2,74.9,6.58,0.8
9/10/2017,6:30,21.51,2038,-117,8.67,37.93,25.4,6.9,75,6.58,0.7
9/10/2017,6:45,21.52,2038,-116.9,8.67,44.82,13.9,3.8,74.5,6.53,0.8
9/10/2017,7:00,21.46,2038,-116.8,8.67,39.91,15.1,4.1,74.1,6.51,0.7
9/10/2017,7:15,21.47,2038,-116.5,8.66,43.23,9.8,2.7,73.4,6.45,0.8
9/10/2017,7:30,21.47,2038,-116.3,8.66,41.03,8.9,2.4,73.1,6.42,0.6
9/10/2017,7:45,21.45,2039,-116.4,8.66,38.42,9,2.4,73.3,6.44,0.6
9/10/2017,8:00,21.45,2039,-116.5,8.66,42.1,12.9,3.5,73.9,6.5,0.7
9/10/2017,8:15,21.42,2041,-116.6,8.66,42.97,13.1,3.5,74.2,6.52,0.7
9/10/2017,8:30,21.44,2041,-116.5,8.66,44.06,8.4,2.3,74.1,6.51,0.7
9/10/2017,8:45,21.46,2043,-116.6,8.66,44.38,15,4.1,74.7,6.56,0.9
9/10/2017,9:00,21.48,2044,-116.9,8.67,41.74,26.7,7.3,75.9,6.67,1.1
9/10/2017,9:15,21.5,2045,-117,8.67,37.62,25.8,7,76.7,6.73,0.9
9/10/2017,9:30,21.52,2045,-117,8.67,38.48,26.6,7.2,76.7,6.72,0.9
9/10/2017,9:45,21.54,2045,-117.6,8.68,37.51,39,10.6,78.9,6.92,1.3
9/10/2017,10:00,21.57,2045,-117.8,8.68,36.25,50.3,13.7,79.8,7,1.8
9/10/2017,10:15,21.61,2045,-117.7,8.68,35.62,44.8,12.2,80.5,7.05,1.5
9/10/2017,10:30,21.62,2045,-117.7,8.68,33.79,49.4,13.5,80.2,7.03,1.6
9/10/2017,10:45,21.68,2045,-118.9,8.7,34.22,99.7,27.2,84.6,7.4,2.5
9/10/2017,11:00,21.71,2045,-120.9,8.74,32.66,103.9,28.4,92.5,8.09,3.2
9/10/2017,11:15,21.75,2044,-120.6,8.73,30.51,90.3,24.7,91,7.95,2.8
9/10/2017,11:30,21.81,2042,-123.3,8.78,30.94,153.6,41.9,103.2,9,5
9/10/2017,11:45,21.86,2042,-124.8,8.8,31.37,182.2,49.8,112.3,9.79,5.6
9/10/2017,12:00,21.85,2042,-123,8.77,30.76,104.9,28.6,104.5,9.11,3.5
9/10/2017,12:15,21.82,2043,-121.7,8.75,30.52,140.4,38.3,97.8,8.53,3.4
9/10/2017,12:30,21.85,2043,-121.1,8.74,29.47,84.8,23.2,96.9,8.45,2.9
9/10/2017,12:45,21.91,2042,-121.3,8.74,25.79,77.7,21.2,100.1,8.72,2
9/10/2017,13:00,21.96,2042,-122,8.75,25.33,48.2,13.1,100.3,8.72,1.3
9/10/2017,13:15,22.06,2040,-124.1,8.79,25.92,92.4,25.2,113,9.81,2.6
9/10/2017,13:30,21.93,2043,-118,8.68,28.02,49.8,13.6,88.8,7.72,1.3
9/10/2017,13:45,21.88,2044,-116.9,8.67,29.04,58.9,16.1,85,7.4,1.3
9/10/2017,14:00,21.91,2045,-116.6,8.66,28.85,11,3,86.5,7.53,0.6
9/10/2017,14:15,21.91,2045,-117.5,8.68,28.94,18.9,5.1,85,7.4,0.9
9/10/2017,14:30,21.96,2046,-116.6,8.66,29.73,28.5,7.8,86.6,7.53,0.8
9/10/2017,14:45,22.07,2045,-119.4,8.71,28.19,35.8,9.8,93.9,8.15,1
9/10/2017,15:00,22.12,2045,-121.4,8.74,29.31,35.1,9.6,101.4,8.79,1.3
9/10/2017,15:15,22.11,2045,-119.3,8.71,27.47,23.8,6.5,96,8.32,0.9
9/10/2017,15:30,22.13,2045,-120.5,8.73,28.32,29.1,7.9,100.1,8.68,1.1
9/10/2017,15:45,22.1,2046,-118.5,8.69,28.62,12.6,3.4,93,8.06,0.7
9/10/2017,16:00,22.08,2046,-117.8,8.68,28.06,13.7,3.7,90.3,7.84,0.6
9/10/2017,16:15,22.04,2045,-116.8,8.66,28.26,12.6,3.4,86.8,7.54,0.6
9/10/2017,16:30,22.14,2044,-117.6,8.68,26.83,12,3.3,91.9,7.97,0.8
9/10/2017,16:45,22.13,2042,-117.8,8.68,26.98,12,3.3,89.5,7.76,0.7
9/10/2017,17:00,22.16,2042,-117.4,8.67,27.35,10.5,2.8,91,7.88,0.6
9/10/2017,17:15,22.2,2042,-118.1,8.69,25.61,12.6,3.4,93.2,8.07,0.6
9/10/2017,17:30,22.18,2041,-117.8,8.68,25.73,7,1.9,91.4,7.92,0.5
9/10/2017,17:45,22.11,2040,-117.7,8.68,25.32,6.6,1.8,88.5,7.68,0.4
9/10/2017,18:00,22.04,2038,-117.2,8.67,25.95,6.5,1.7,86.5,7.51,0.5
9/10/2017,18:15,22.09,2032,-119,8.7,25.47,9,2.4,90.5,7.85,0.5
9/10/2017,18:30,22.15,2026,-120.6,8.73,24.24,8.6,2.3,94.5,8.19,0.5
9/10/2017,18:45,22.03,2031,-117.9,8.68,27.83,4.6,1.2,87.7,7.62,0.5
9/10/2017,19:00,22.13,2031,-120,8.72,24.47,10.5,2.8,95.1,8.25,0.5
9/10/2017,19:15,22.18,2036,-119.5,8.71,25.6,11.1,3,106.1,9.19,0.5
9/10/2017,19:30,22.13,2026,-120.5,8.73,29.5,10.3,2.8,97.9,8.49,0.5
9/10/2017,19:45,22.39,2021,-122.6,8.76,25.99,18.8,5.1,107.4,9.27,0.8
9/10/2017,20:00,23.03,2032,-120.9,8.73,26.78,9.6,2.6,98.2,8.37,0.5
9/10/2017,20:15,22.39,2039,-117.6,8.67,26.79,9.6,2.6,94.2,8.13,0.6
9/10/2017,20:30,22.3,2033,-116.4,8.66,31.97,10.6,2.9,82.5,7.13,0.5
9/10/2017,20:45,22.5,2032,-119.3,8.7,29.04,10.1,2.7,93.1,8.02,0.4
9/10/2017,21:00,22.46,2031,-119.5,8.71,28.45,10.8,2.9,93.5,8.06,0.5
9/10/2017,21:15,22.43,2031,-119.1,8.7,29.79,9.3,2.5,91.9,7.93,0.5
9/10/2017,21:30,22.38,2031,-118.5,8.69,30.73,10.4,2.8,89.9,7.76,0.5
9/10/2017,21:45,22.36,2030,-118.5,8.69,30.7,11.2,3,89.7,7.74,0.5
9/10/2017,22:00,22.31,2028,-118.4,8.69,33.08,11.1,3,89,7.69,0.6
9/10/2017,22:15,22.25,2028,-117.7,8.68,33.99,11.8,3.2,87,7.52,0.5
9/10/2017,22:30,22.19,2028,-116.8,8.66,37.7,9.3,2.5,84.2,7.29,0.5
9/10/2017,22:45,22.15,2026,-117.1,8.67,35.7,12.5,3.4,85.1,7.38,0.5
9/10/2017,23:00,22.15,2028,-116.3,8.66,38.15,10.5,2.8,83.2,7.21,0.5
9/10/2017,23:15,22.12,2027,-116.4,8.66,36.96,12.8,3.5,83.2,7.21,0.5
9/10/2017,23:30,22.09,2027,-116.4,8.66,36.4,9.1,2.4,83.3,7.23,0.6
9/10/2017,23:45,22.06,2026,-116.6,8.66,35,11.8,3.2,83.7,7.27,0.6
9/11/2017,0:00,22.06,2026,-116.9,8.67,33.74,9.5,2.6,84.5,7.34,0.5
9/11/2017,0:15,22.06,2026,-117,8.67,34.98,10.6,2.9,84.5,7.34,0.5
9/11/2017,0:30,22.03,2026,-116.9,8.67,35.34,11.7,3.2,84.3,7.32,0.6
9/11/2017,0:45,22,2026,-116.8,8.66,34.13,11.3,3.1,83.9,7.29,0.6
9/11/2017,1:00,21.98,2026,-116.7,8.66,34.83,6.7,1.8,83.4,7.25,0.6
9/11/2017,1:15,21.96,2025,-116.6,8.66,32.31,9.7,2.6,82.9,7.21,0.5
9/11/2017,1:30,21.91,2025,-116.4,8.66,35.2,10.2,2.8,82.3,7.17,0.5
9/11/2017,1:45,21.91,2025,-116.1,8.65,36.63,15.5,4.2,81.5,7.1,0.6
9/11/2017,2:00,21.89,2024,-116,8.65,37.12,9.1,2.4,81,7.05,0.6
9/11/2017,2:15,21.86,2025,-115.6,8.64,37.75,7.9,2.1,79.8,6.96,0.6
9/11/2017,2:30,21.81,2025,-115.8,8.65,35.08,12.8,3.5,80,6.98,0.5
9/11/2017,2:45,21.82,2024,-115.6,8.64,38.91,10.1,2.7,79.4,6.92,0.6
9/11/2017,3:00,21.79,2023,-115.6,8.64,37.36,15.4,4.2,79.1,6.9,0.6
9/11/2017,3:15,21.78,2023,-115.8,8.65,38.8,9,2.4,79.6,6.95,0.5
9/11/2017,3:30,21.74,2022,-115.6,8.64,39.96,12.2,3.3,78.9,6.9,0.6
9/11/2017,3:45,21.69,2021,-115.4,8.64,38.42,11,3,78.6,6.87,0.6
9/11/2017,4:00,21.66,2021,-115.2,8.64,37.92,12.4,3.4,78.3,6.85,0.6
9/11/2017,4:15,21.64,2020,-115.2,8.64,37.92,11.6,3.1,78.3,6.85,0.6
9/11/2017,4:30,21.62,2019,-115.1,8.64,36.6,10.4,2.8,78.1,6.84,0.6
9/11/2017,4:45,21.59,2020,-115,8.63,37.06,13.7,3.7,77.7,6.81,0.7
9/11/2017,5:00,21.53,2020,-114.8,8.63,36.77,10.7,2.9,77.5,6.8,0.6
9/11/2017,5:15,21.54,2019,-114.8,8.63,32.26,10.6,2.9,77.5,6.8,0.6
9/11/2017,5:30,21.53,2020,-114.9,8.63,34.36,12.2,3.3,77.6,6.8,0.7
9/11/2017,5:45,21.54,2019,-114.8,8.63,36.61,10.6,2.9,77.1,6.76,0.6
9/11/2017,6:00,21.53,2019,-114.7,8.63,40,14,3.8,76.6,6.72,0.7
9/11/2017,6:15,21.48,2019,-114.6,8.63,37.57,15.6,4.2,76.7,6.73,0.7
9/11/2017,6:30,21.46,2018,-114.6,8.63,40.59,11.8,3.2,76.7,6.73,0.7
9/11/2017,6:45,21.46,2019,-114.6,8.63,40.83,10.6,2.9,76.5,6.72,0.6
9/11/2017,7:00,21.44,2019,-114.7,8.63,38.55,10.9,3,76.5,6.73,0.5
9/11/2017,7:15,21.44,2020,-114.6,8.63,39.43,11.4,3.1,76.4,6.71,0.6
9/11/2017,7:30,21.45,2019,-114.5,8.63,40.35,10.6,2.9,76.2,6.69,0.6
9/11/2017,7:45,21.46,2019,-114.4,8.63,44.8,11.1,3,75.6,6.64,0.5
9/11/2017,8:00,21.45,2019,-114.4,8.63,41.3,10.6,2.9,75.9,6.66,0.6
9/11/2017,8:15,21.44,2021,-114.8,8.63,36.19,20.4,5.5,76.8,6.75,0.6
9/11/2017,8:30,21.47,2021,-115.1,8.64,33.25,15,4.1,77.4,6.8,0.5
9/11/2017,8:45,21.5,2021,-115.1,8.64,37.75,10.7,2.9,77.4,6.79,0.5
9/11/2017,9:00,21.52,2021,-115.2,8.64,40.17,19.1,5.2,77.7,6.81,0.6
9/11/2017,9:15,21.53,2022,-115.3,8.64,37.3,10.9,2.9,77.7,6.82,0.5
9/11/2017,9:30,21.57,2022,-115.8,8.65,36.9,25.1,6.8,80,7.01,0.8
9/11/2017,9:45,21.59,2021,-115.4,8.64,35.79,22.6,6.2,78.9,6.91,0.7
9/11/2017,10:00,21.63,2023,-115.4,8.64,37.4,22.4,6.1,79,6.91,0.8
9/11/2017,10:15,21.65,2023,-116.3,8.66,34.99,40.4,11,83.1,7.27,1.2
9/11/2017,10:30,21.68,2025,-115.6,8.64,46.49,24.2,6.6,80.4,7.03,0.9
9/11/2017,10:45,21.73,2025,-115.9,8.65,32.48,27.9,7.6,82.2,7.19,1
9/11/2017,11:00,21.8,2025,-117.8,8.68,31.34,31.8,8.7,88.3,7.71,1.2
9/11/2017,11:15,21.82,2026,-118.8,8.7,28.24,40.1,10.9,92.3,8.05,1.3
9/11/2017,11:30,21.81,2024,-119.4,8.71,29.04,68.7,18.8,95.1,8.29,2.3
9/11/2017,11:45,21.85,2025,-119.2,8.7,27.83,46.5,12.7,92.5,8.07,1.3
9/11/2017,12:00,21.8,2026,-117.4,8.67,28.98,42.1,11.5,86.5,7.54,1.3
9/11/2017,12:15,21.86,2025,-118.3,8.69,28.61,48.6,13.2,89.5,7.81,1.3
9/11/2017,12:30,21.87,2026,-117.8,8.68,29.85,23.7,6.4,87.6,7.63,1
9/11/2017,12:45,21.94,2025,-119,8.7,30.45,27,7.4,95.7,8.33,1.1
9/11/2017,13:00,21.9,2025,-120.4,8.73,33.31,76.2,20.8,97.9,8.53,2.2
9/11/2017,13:15,21.89,2026,-120.4,8.73,30.78,89.9,24.5,96.5,8.4,2.4
9/11/2017,13:30,21.85,2026,-117.8,8.68,30.17,42.4,11.6,87.5,7.63,1.5
9/11/2017,13:45,22.01,2027,-117.2,8.67,30.93,17.4,4.7,86,7.48,0.8
9/11/2017,14:00,21.88,2027,-118.8,8.7,24.02,28.1,7.6,90.4,7.87,0.9
9/11/2017,14:15,21.99,2030,-124.1,8.79,23.53,59.8,16.3,111.8,9.72,1.8
9/11/2017,14:30,22.04,2031,-124.1,8.79,23.77,48.1,13.1,111.5,9.68,1.7
9/11/2017,14:45,22.27,2029,-125.7,8.81,22.52,56.6,15.4,118.9,10.28,1.6
9/11/2017,15:00,22.1,2031,-123.8,8.78,20.98,35.4,9.6,109.9,9.53,1.1
9/11/2017,15:15,22.08,2029,-120.9,8.73,22.79,22.1,6,100.2,8.7,0.9
9/11/2017,15:30,22.54,2025,-122.8,8.76,23.13,36.2,9.9,106.6,9.17,1.1
9/11/2017,15:45,22.32,2028,-123.6,8.78,27.81,23.3,6.3,112.7,9.74,1
9/11/2017,16:00,22.17,2026,-123.7,8.78,24.96,26,7.1,113.5,9.83,0.7
9/11/2017,16:15,22.11,2026,-119.5,8.71,29.55,15.9,4.3,96.9,8.4,0.7
